event,runner_id,pace,distance,start_offset,day
Half,2507,8.716666667,21.1,95,sun
Half,2508,8.733333333,21.1,97,sun
Half,2509,8.733333333,21.1,96,sun
Half,2510,8.766666667,21.1,74,sun
Half,2511,8.733333333,21.1,113,sun
Half,2512,8.8,21.1,100,sun
Half,2513,8.816666667,21.1,100,sun
Half,2514,8.916666667,21.1,33,sun
Half,2515,8.9,21.1,72,sun
Half,2516,8.866666667,21.1,111,sun
Half,2517,8.9,21.1,82,sun
Half,2518,8.933333333,21.1,67,sun
Half,2519,9.1,21.1,83,sun
Half,2520,9.383333333,21.1,114,sun
Half,2521,9.583333333,21.1,120,sun
Half,2522,9.6,21.1,114,sun
Half,2523,9.9,21.1,107,sun
Half,2524,10.11666667,21.1,101,sun
Half,2525,10.53333333,21.1,82,sun
Half,2526,10.65,21.1,121,sun
Half,2527,11.01666667,21.1,0,sun
Half,2528,11.13333333,21.1,109,sun
Half,2529,12.68333333,21.1,108,sun
