segment_id,t_start,t_end,density_mean_canon,density_peak,n_bins
B1,2025-11-01 08:00:00+00:00,2025-11-01 08:02:00+00:00,0.03010752688172043,0.07333333333333333,8.0
B1,2025-11-01 08:02:00+00:00,2025-11-01 08:04:00+00:00,0.021397849462365587,0.07,8.0
B1,2025-11-01 08:04:00+00:00,2025-11-01 08:06:00+00:00,0.014301075268817203,0.05,8.0
B1,2025-11-01 08:06:00+00:00,2025-11-01 08:08:00+00:00,0.008494623655913977,0.030000000000000002,8.0
B1,2025-11-01 08:08:00+00:00,2025-11-01 08:10:00+00:00,0.004838709677419354,0.023333333333333334,8.0
B1,2025-11-01 08:10:00+00:00,2025-11-01 08:12:00+00:00,0.001935483870967741,0.02,8.0
B1,2025-11-01 08:12:00+00:00,2025-11-01 08:14:00+00:00,0.0,0.0,8.0
B1,2025-11-01 08:14:00+00:00,2025-11-01 08:16:00+00:00,0.0,0.0,8.0
B1,2025-11-01 08:16:00+00:00,2025-11-01 08:18:00+00:00,0.0,0.0,8.0
B1,2025-11-01 08:18:00+00:00,2025-11-01 08:20:00+00:00,0.0,0.0,8.0
B1,2025-11-01 08:20:00+00:00,2025-11-01 08:22:00+00:00,0.0,0.0,8.0
B1,2025-11-01 08:22:00+00:00,2025-11-01 08:24:00+00:00,0.0,0.0,8.0
B1,2025-11-01 08:24:00+00:00,2025-11-01 08:26:00+00:00,0.0,0.0,8.0
B1,2025-11-01 08:26:00+00:00,2025-11-01 08:28:00+00:00,0.0,0.0,8.0
B1,2025-11-01 08:28:00+00:00,2025-11-01 08:30:00+00:00,0.0,0.0,8.0
B1,2025-11-01 08:30:00+00:00,2025-11-01 08:32:00+00:00,0.0,0.0,8.0
B1,2025-11-01 08:32:00+00:00,2025-11-01 08:34:00+00:00,0.0,0.0,8.0
B1,2025-11-01 08:34:00+00:00,2025-11-01 08:36:00+00:00,0.0,0.0,8.0
B1,2025-11-01 08:36:00+00:00,2025-11-01 08:38:00+00:00,0.0,0.0,8.0
B1,2025-11-01 08:38:00+00:00,2025-11-01 08:40:00+00:00,0.0,0.0,8.0
B1,2025-11-01 08:40:00+00:00,2025-11-01 08:42:00+00:00,0.0,0.0,8.0
B1,2025-11-01 08:42:00+00:00,2025-11-01 08:44:00+00:00,0.0,0.0,8.0
B1,2025-11-01 08:44:00+00:00,2025-11-01 08:46:00+00:00,0.0,0.0,8.0
B1,2025-11-01 08:46:00+00:00,2025-11-01 08:48:00+00:00,0.0,0.0,8.0
B1,2025-11-01 08:48:00+00:00,2025-11-01 08:50:00+00:00,0.0,0.0,8.0
B1,2025-11-01 08:50:00+00:00,2025-11-01 08:52:00+00:00,0.0,0.0,8.0
B1,2025-11-01 08:52:00+00:00,2025-11-01 08:54:00+00:00,0.0,0.0,8.0
B1,2025-11-01 08:54:00+00:00,2025-11-01 08:56:00+00:00,0.0,0.0,8.0
B1,2025-11-01 08:56:00+00:00,2025-11-01 08:58:00+00:00,0.0,0.0,8.0
B1,2025-11-01 08:58:00+00:00,2025-11-01 09:00:00+00:00,0.0,0.0,8.0
B1,2025-11-01 09:00:00+00:00,2025-11-01 09:02:00+00:00,0.0,0.0,8.0
B1,2025-11-01 09:02:00+00:00,2025-11-01 09:04:00+00:00,0.0,0.0,8.0
B1,2025-11-01 09:04:00+00:00,2025-11-01 09:06:00+00:00,0.0,0.0,8.0
B1,2025-11-01 09:06:00+00:00,2025-11-01 09:08:00+00:00,0.0,0.0,8.0
B1,2025-11-01 09:08:00+00:00,2025-11-01 09:10:00+00:00,0.0,0.0,8.0
B1,2025-11-01 09:10:00+00:00,2025-11-01 09:12:00+00:00,0.0,0.0,8.0
B1,2025-11-01 09:12:00+00:00,2025-11-01 09:14:00+00:00,0.0,0.0,8.0
B1,2025-11-01 09:14:00+00:00,2025-11-01 09:16:00+00:00,0.0,0.0,8.0
B1,2025-11-01 09:16:00+00:00,2025-11-01 09:18:00+00:00,0.0,0.0,8.0
B1,2025-11-01 09:18:00+00:00,2025-11-01 09:20:00+00:00,0.0,0.0,8.0
B1,2025-11-01 09:20:00+00:00,2025-11-01 09:22:00+00:00,0.0,0.0,8.0
B1,2025-11-01 09:22:00+00:00,2025-11-01 09:24:00+00:00,0.0,0.0,8.0
B1,2025-11-01 09:24:00+00:00,2025-11-01 09:26:00+00:00,0.0,0.0,8.0
B1,2025-11-01 09:26:00+00:00,2025-11-01 09:28:00+00:00,0.0,0.0,8.0
B1,2025-11-01 09:28:00+00:00,2025-11-01 09:30:00+00:00,0.0,0.0,8.0
B1,2025-11-01 09:30:00+00:00,2025-11-01 09:32:00+00:00,0.0,0.0,8.0
B1,2025-11-01 09:32:00+00:00,2025-11-01 09:34:00+00:00,0.0,0.0,8.0
B1,2025-11-01 09:34:00+00:00,2025-11-01 09:36:00+00:00,0.0,0.0,8.0
B1,2025-11-01 09:36:00+00:00,2025-11-01 09:38:00+00:00,0.0,0.0,8.0
B1,2025-11-01 09:38:00+00:00,2025-11-01 09:40:00+00:00,0.0,0.0,8.0
B2,2025-11-01 07:00:00+00:00,2025-11-01 07:02:00+00:00,0.0,0.0,8.0
B2,2025-11-01 07:02:00+00:00,2025-11-01 07:04:00+00:00,0.0,0.0,8.0
B2,2025-11-01 07:04:00+00:00,2025-11-01 07:06:00+00:00,0.0,0.0,8.0
B2,2025-11-01 07:06:00+00:00,2025-11-01 07:08:00+00:00,0.0,0.0,8.0
B2,2025-11-01 07:08:00+00:00,2025-11-01 07:10:00+00:00,0.0,0.0,8.0
B2,2025-11-01 07:10:00+00:00,2025-11-01 07:12:00+00:00,0.0,0.0,8.0
B2,2025-11-01 07:12:00+00:00,2025-11-01 07:14:00+00:00,0.0,0.0,8.0
B2,2025-11-01 07:14:00+00:00,2025-11-01 07:16:00+00:00,0.0,0.0,8.0
B2,2025-11-01 07:16:00+00:00,2025-11-01 07:18:00+00:00,0.0,0.0,8.0
B2,2025-11-01 07:18:00+00:00,2025-11-01 07:20:00+00:00,0.0,0.0,8.0
B2,2025-11-01 07:20:00+00:00,2025-11-01 07:22:00+00:00,0.0,0.0,8.0
B2,2025-11-01 07:22:00+00:00,2025-11-01 07:24:00+00:00,0.0,0.0,8.0
B2,2025-11-01 07:24:00+00:00,2025-11-01 07:26:00+00:00,0.0,0.0,8.0
B2,2025-11-01 07:26:00+00:00,2025-11-01 07:28:00+00:00,0.0,0.0,8.0
B2,2025-11-01 07:28:00+00:00,2025-11-01 07:30:00+00:00,0.0,0.0,8.0
B2,2025-11-01 07:30:00+00:00,2025-11-01 07:32:00+00:00,0.0,0.0,8.0
B2,2025-11-01 07:32:00+00:00,2025-11-01 07:34:00+00:00,0.0,0.0,8.0
B2,2025-11-01 07:34:00+00:00,2025-11-01 07:36:00+00:00,0.0021505376344086013,0.01,8.0
B2,2025-11-01 07:36:00+00:00,2025-11-01 07:38:00+00:00,0.009032258064516125,0.03666666666666667,8.0
B2,2025-11-01 07:38:00+00:00,2025-11-01 07:40:00+00:00,0.020430107526881715,0.043333333333333335,8.0
B2,2025-11-01 07:40:00+00:00,2025-11-01 07:42:00+00:00,0.04537634408602148,0.12333333333333334,8.0
B2,2025-11-01 07:42:00+00:00,2025-11-01 07:44:00+00:00,0.08989247311827954,0.23,8.0
B2,2025-11-01 07:44:00+00:00,2025-11-01 07:46:00+00:00,0.17440860215053758,0.4166666666666667,8.0
B2,2025-11-01 07:46:00+00:00,2025-11-01 07:48:00+00:00,0.2634408602150537,0.48333333333333334,8.0
B2,2025-11-01 07:48:00+00:00,2025-11-01 07:50:00+00:00,0.3054838709677419,0.4633333333333334,8.0
B2,2025-11-01 07:50:00+00:00,2025-11-01 07:52:00+00:00,0.3147311827956989,0.4733333333333334,8.0
B2,2025-11-01 07:52:00+00:00,2025-11-01 07:54:00+00:00,0.2781720430107527,0.4066666666666667,8.0
B2,2025-11-01 07:54:00+00:00,2025-11-01 07:56:00+00:00,0.2201075268817205,0.32333333333333336,8.0
B2,2025-11-01 07:56:00+00:00,2025-11-01 07:58:00+00:00,0.16795698924731184,0.23333333333333334,8.0
B2,2025-11-01 07:58:00+00:00,2025-11-01 08:00:00+00:00,0.13193548387096776,0.21666666666666667,8.0
B2,2025-11-01 08:00:00+00:00,2025-11-01 08:02:00+00:00,0.11580645161290325,0.15666666666666668,8.0
B2,2025-11-01 08:02:00+00:00,2025-11-01 08:04:00+00:00,0.10580645161290321,0.14,8.0
B2,2025-11-01 08:04:00+00:00,2025-11-01 08:06:00+00:00,0.09924731182795699,0.13,8.0
B2,2025-11-01 08:06:00+00:00,2025-11-01 08:08:00+00:00,0.08795698924731184,0.1,8.0
B2,2025-11-01 08:08:00+00:00,2025-11-01 08:10:00+00:00,0.07903225806451614,0.09666666666666668,8.0
B2,2025-11-01 08:10:00+00:00,2025-11-01 08:12:00+00:00,0.08215053763440859,0.10666666666666667,8.0
B2,2025-11-01 08:12:00+00:00,2025-11-01 08:14:00+00:00,0.0910752688172043,0.12666666666666668,8.0
B2,2025-11-01 08:14:00+00:00,2025-11-01 08:16:00+00:00,0.09580645161290319,0.13,8.0
B2,2025-11-01 08:16:00+00:00,2025-11-01 08:18:00+00:00,0.0947311827956989,0.14,8.0
B2,2025-11-01 08:18:00+00:00,2025-11-01 08:20:00+00:00,0.08849462365591398,0.11333333333333334,8.0
B2,2025-11-01 08:20:00+00:00,2025-11-01 08:22:00+00:00,0.08225806451612905,0.10333333333333335,8.0
B2,2025-11-01 08:22:00+00:00,2025-11-01 08:24:00+00:00,0.07666666666666665,0.11,8.0
B2,2025-11-01 08:24:00+00:00,2025-11-01 08:26:00+00:00,0.08247311827956989,0.11,8.0
B2,2025-11-01 08:26:00+00:00,2025-11-01 08:28:00+00:00,0.07419354838709677,0.11,8.0
B2,2025-11-01 08:28:00+00:00,2025-11-01 08:30:00+00:00,0.06655913978494624,0.1,8.0
B2,2025-11-01 08:30:00+00:00,2025-11-01 08:32:00+00:00,0.06462365591397849,0.11333333333333334,8.0
B2,2025-11-01 08:32:00+00:00,2025-11-01 08:34:00+00:00,0.05139784946236559,0.07666666666666667,8.0
B2,2025-11-01 08:34:00+00:00,2025-11-01 08:36:00+00:00,0.046344086021505373,0.07,8.0
B2,2025-11-01 08:36:00+00:00,2025-11-01 08:38:00+00:00,0.046451612903225796,0.08666666666666667,8.0
B2,2025-11-01 08:38:00+00:00,2025-11-01 08:40:00+00:00,0.04010752688172044,0.060000000000000005,8.0
B2,2025-11-01 08:40:00+00:00,2025-11-01 08:42:00+00:00,0.038279569892473116,0.05333333333333334,8.0
B2,2025-11-01 08:42:00+00:00,2025-11-01 08:44:00+00:00,0.03440860215053763,0.06333333333333334,8.0
B2,2025-11-01 08:44:00+00:00,2025-11-01 08:46:00+00:00,0.03193548387096774,0.05333333333333334,8.0
B2,2025-11-01 08:46:00+00:00,2025-11-01 08:48:00+00:00,0.026236559139784947,0.06333333333333334,8.0
B2,2025-11-01 08:48:00+00:00,2025-11-01 08:50:00+00:00,0.0224731182795699,0.05333333333333334,8.0
B2,2025-11-01 08:50:00+00:00,2025-11-01 08:52:00+00:00,0.014946236559139786,0.02666666666666667,8.0
B2,2025-11-01 08:52:00+00:00,2025-11-01 08:54:00+00:00,0.01569892473118279,0.023333333333333334,8.0
B2,2025-11-01 08:54:00+00:00,2025-11-01 08:56:00+00:00,0.017634408602150535,0.030000000000000002,8.0
B2,2025-11-01 08:56:00+00:00,2025-11-01 08:58:00+00:00,0.019032258064516125,0.030000000000000002,8.0
B2,2025-11-01 08:58:00+00:00,2025-11-01 09:00:00+00:00,0.02172043010752688,0.03666666666666667,8.0
B2,2025-11-01 09:00:00+00:00,2025-11-01 09:02:00+00:00,0.020537634408602144,0.030000000000000002,8.0
B2,2025-11-01 09:02:00+00:00,2025-11-01 09:04:00+00:00,0.019247311827956987,0.030000000000000002,8.0
B2,2025-11-01 09:04:00+00:00,2025-11-01 09:06:00+00:00,0.01741935483870968,0.030000000000000002,8.0
B2,2025-11-01 09:06:00+00:00,2025-11-01 09:08:00+00:00,0.012903225806451618,0.03333333333333333,8.0
B2,2025-11-01 09:08:00+00:00,2025-11-01 09:10:00+00:00,0.009569892473118288,0.023333333333333334,8.0
B2,2025-11-01 09:10:00+00:00,2025-11-01 09:12:00+00:00,0.005268817204301077,0.01,8.0
B2,2025-11-01 09:12:00+00:00,2025-11-01 09:14:00+00:00,0.0034408602150537613,0.013333333333333334,8.0
B2,2025-11-01 09:14:00+00:00,2025-11-01 09:16:00+00:00,0.0030107526881720486,0.013333333333333334,8.0
B2,2025-11-01 09:16:00+00:00,2025-11-01 09:18:00+00:00,0.0011827956989247323,0.006666666666666667,8.0
B2,2025-11-01 09:18:00+00:00,2025-11-01 09:20:00+00:00,0.0008602150537634403,0.006666666666666667,8.0
B2,2025-11-01 09:20:00+00:00,2025-11-01 09:22:00+00:00,0.0003225806451612919,0.0033333333333333335,8.0
B2,2025-11-01 09:22:00+00:00,2025-11-01 09:24:00+00:00,0.0,0.0,8.0
B2,2025-11-01 09:24:00+00:00,2025-11-01 09:26:00+00:00,0.0,0.0,8.0
B2,2025-11-01 09:26:00+00:00,2025-11-01 09:28:00+00:00,0.0,0.0,8.0
B2,2025-11-01 09:28:00+00:00,2025-11-01 09:30:00+00:00,0.0,0.0,8.0
B2,2025-11-01 09:30:00+00:00,2025-11-01 09:32:00+00:00,0.0,0.0,8.0
B2,2025-11-01 09:32:00+00:00,2025-11-01 09:34:00+00:00,0.0,0.0,8.0
B2,2025-11-01 09:34:00+00:00,2025-11-01 09:36:00+00:00,0.0,0.0,8.0
B2,2025-11-01 09:36:00+00:00,2025-11-01 09:38:00+00:00,0.0,0.0,8.0
B2,2025-11-01 09:38:00+00:00,2025-11-01 09:40:00+00:00,0.0,0.0,8.0
B3,2025-11-01 07:00:00+00:00,2025-11-01 07:02:00+00:00,0.0,0.0,8.0
B3,2025-11-01 07:02:00+00:00,2025-11-01 07:04:00+00:00,0.0,0.0,8.0
B3,2025-11-01 07:04:00+00:00,2025-11-01 07:06:00+00:00,0.0,0.0,8.0
B3,2025-11-01 07:06:00+00:00,2025-11-01 07:08:00+00:00,0.0,0.0,8.0
B3,2025-11-01 07:08:00+00:00,2025-11-01 07:10:00+00:00,0.0,0.0,8.0
B3,2025-11-01 07:10:00+00:00,2025-11-01 07:12:00+00:00,0.00989247311827957,0.07333333333333333,8.0
B3,2025-11-01 07:12:00+00:00,2025-11-01 07:14:00+00:00,0.06365591397849464,0.23,8.0
B3,2025-11-01 07:14:00+00:00,2025-11-01 07:16:00+00:00,0.15225806451612903,0.33666666666666667,8.0
B3,2025-11-01 07:16:00+00:00,2025-11-01 07:18:00+00:00,0.21634408602150543,0.31333333333333335,8.0
B3,2025-11-01 07:18:00+00:00,2025-11-01 07:20:00+00:00,0.23010752688172043,0.29333333333333333,8.0
B3,2025-11-01 07:20:00+00:00,2025-11-01 07:22:00+00:00,0.2018279569892473,0.27,8.0
B3,2025-11-01 07:22:00+00:00,2025-11-01 07:24:00+00:00,0.16236559139784945,0.25,8.0
B3,2025-11-01 07:24:00+00:00,2025-11-01 07:26:00+00:00,0.11419354838709678,0.19333333333333336,8.0
B3,2025-11-01 07:26:00+00:00,2025-11-01 07:28:00+00:00,0.0746236559139785,0.16,8.0
B3,2025-11-01 07:28:00+00:00,2025-11-01 07:30:00+00:00,0.047634408602150534,0.10333333333333335,8.0
B3,2025-11-01 07:30:00+00:00,2025-11-01 07:32:00+00:00,0.030860215053763438,0.08333333333333334,8.0
B3,2025-11-01 07:32:00+00:00,2025-11-01 07:34:00+00:00,0.01967741935483871,0.08666666666666667,8.0
B3,2025-11-01 07:34:00+00:00,2025-11-01 07:36:00+00:00,0.007956989247311827,0.03333333333333333,8.0
B3,2025-11-01 07:36:00+00:00,2025-11-01 07:38:00+00:00,0.00978494623655914,0.03666666666666667,8.0
B3,2025-11-01 07:38:00+00:00,2025-11-01 07:40:00+00:00,0.02043010752688172,0.043333333333333335,8.0
B3,2025-11-01 07:40:00+00:00,2025-11-01 07:42:00+00:00,0.04537634408602151,0.12333333333333334,8.0
B3,2025-11-01 07:42:00+00:00,2025-11-01 07:44:00+00:00,0.08989247311827957,0.23,8.0
B3,2025-11-01 07:44:00+00:00,2025-11-01 07:46:00+00:00,0.1744086021505377,0.4166666666666667,8.0
B3,2025-11-01 07:46:00+00:00,2025-11-01 07:48:00+00:00,0.2634408602150538,0.48333333333333334,8.0
B3,2025-11-01 07:48:00+00:00,2025-11-01 07:50:00+00:00,0.305483870967742,0.4633333333333334,8.0
B3,2025-11-01 07:50:00+00:00,2025-11-01 07:52:00+00:00,0.31473118279569895,0.4733333333333334,8.0
B3,2025-11-01 07:52:00+00:00,2025-11-01 07:54:00+00:00,0.2781720430107527,0.4066666666666667,8.0
B3,2025-11-01 07:54:00+00:00,2025-11-01 07:56:00+00:00,0.22010752688172044,0.32333333333333336,8.0
B3,2025-11-01 07:56:00+00:00,2025-11-01 07:58:00+00:00,0.1679569892473118,0.23333333333333334,8.0
B3,2025-11-01 07:58:00+00:00,2025-11-01 08:00:00+00:00,0.12935483870967743,0.21666666666666667,8.0
B3,2025-11-01 08:00:00+00:00,2025-11-01 08:02:00+00:00,0.10161290322580646,0.15666666666666668,8.0
B3,2025-11-01 08:02:00+00:00,2025-11-01 08:04:00+00:00,0.08344086021505376,0.13333333333333333,8.0
B3,2025-11-01 08:04:00+00:00,2025-11-01 08:06:00+00:00,0.07096774193548386,0.09333333333333334,8.0
B3,2025-11-01 08:06:00+00:00,2025-11-01 08:08:00+00:00,0.06086021505376345,0.08,8.0
B3,2025-11-01 08:08:00+00:00,2025-11-01 08:10:00+00:00,0.051182795698924734,0.06666666666666667,8.0
B3,2025-11-01 08:10:00+00:00,2025-11-01 08:12:00+00:00,0.045053763440860206,0.060000000000000005,8.0
B3,2025-11-01 08:12:00+00:00,2025-11-01 08:14:00+00:00,0.03989247311827957,0.060000000000000005,8.0
B3,2025-11-01 08:14:00+00:00,2025-11-01 08:16:00+00:00,0.03086021505376344,0.060000000000000005,8.0
B3,2025-11-01 08:16:00+00:00,2025-11-01 08:18:00+00:00,0.026236559139784944,0.05666666666666667,8.0
B3,2025-11-01 08:18:00+00:00,2025-11-01 08:20:00+00:00,0.020967741935483872,0.05,8.0
B3,2025-11-01 08:20:00+00:00,2025-11-01 08:22:00+00:00,0.015913978494623653,0.04,8.0
B3,2025-11-01 08:22:00+00:00,2025-11-01 08:24:00+00:00,0.009892473118279569,0.023333333333333334,8.0
B3,2025-11-01 08:24:00+00:00,2025-11-01 08:26:00+00:00,0.007526881720430106,0.023333333333333334,8.0
B3,2025-11-01 08:26:00+00:00,2025-11-01 08:28:00+00:00,0.005053763440860214,0.02666666666666667,8.0
B3,2025-11-01 08:28:00+00:00,2025-11-01 08:30:00+00:00,0.0020430107526881714,0.016666666666666666,8.0
B3,2025-11-01 08:30:00+00:00,2025-11-01 08:32:00+00:00,0.0,0.0,8.0
B3,2025-11-01 08:32:00+00:00,2025-11-01 08:34:00+00:00,0.0,0.0,8.0
B3,2025-11-01 08:34:00+00:00,2025-11-01 08:36:00+00:00,0.0,0.0,8.0
B3,2025-11-01 08:36:00+00:00,2025-11-01 08:38:00+00:00,0.0,0.0,8.0
B3,2025-11-01 08:38:00+00:00,2025-11-01 08:40:00+00:00,0.0,0.0,8.0
B3,2025-11-01 08:40:00+00:00,2025-11-01 08:42:00+00:00,0.0,0.0,8.0
B3,2025-11-01 08:42:00+00:00,2025-11-01 08:44:00+00:00,0.0,0.0,8.0
B3,2025-11-01 08:44:00+00:00,2025-11-01 08:46:00+00:00,0.0,0.0,8.0
B3,2025-11-01 08:46:00+00:00,2025-11-01 08:48:00+00:00,0.0,0.0,8.0
B3,2025-11-01 08:48:00+00:00,2025-11-01 08:50:00+00:00,0.0,0.0,8.0
B3,2025-11-01 08:50:00+00:00,2025-11-01 08:52:00+00:00,0.0,0.0,8.0
B3,2025-11-01 08:52:00+00:00,2025-11-01 08:54:00+00:00,0.0,0.0,8.0
B3,2025-11-01 08:54:00+00:00,2025-11-01 08:56:00+00:00,0.0,0.0,8.0
B3,2025-11-01 08:56:00+00:00,2025-11-01 08:58:00+00:00,0.0,0.0,8.0
B3,2025-11-01 08:58:00+00:00,2025-11-01 09:00:00+00:00,0.0,0.0,8.0
B3,2025-11-01 09:00:00+00:00,2025-11-01 09:02:00+00:00,0.0,0.0,8.0
B3,2025-11-01 09:02:00+00:00,2025-11-01 09:04:00+00:00,0.0,0.0,8.0
B3,2025-11-01 09:04:00+00:00,2025-11-01 09:06:00+00:00,0.0,0.0,8.0
B3,2025-11-01 09:06:00+00:00,2025-11-01 09:08:00+00:00,0.0,0.0,8.0
B3,2025-11-01 09:08:00+00:00,2025-11-01 09:10:00+00:00,0.0,0.0,8.0
B3,2025-11-01 09:10:00+00:00,2025-11-01 09:12:00+00:00,0.0,0.0,8.0
B3,2025-11-01 09:12:00+00:00,2025-11-01 09:14:00+00:00,0.0,0.0,8.0
B3,2025-11-01 09:14:00+00:00,2025-11-01 09:16:00+00:00,0.0,0.0,8.0
B3,2025-11-01 09:16:00+00:00,2025-11-01 09:18:00+00:00,0.0,0.0,8.0
B3,2025-11-01 09:18:00+00:00,2025-11-01 09:20:00+00:00,0.0,0.0,8.0
B3,2025-11-01 09:20:00+00:00,2025-11-01 09:22:00+00:00,0.0,0.0,8.0
B3,2025-11-01 09:22:00+00:00,2025-11-01 09:24:00+00:00,0.0,0.0,8.0
B3,2025-11-01 09:24:00+00:00,2025-11-01 09:26:00+00:00,0.0,0.0,8.0
B3,2025-11-01 09:26:00+00:00,2025-11-01 09:28:00+00:00,0.0,0.0,8.0
B3,2025-11-01 09:28:00+00:00,2025-11-01 09:30:00+00:00,0.0,0.0,8.0
B3,2025-11-01 09:30:00+00:00,2025-11-01 09:32:00+00:00,0.0,0.0,8.0
B3,2025-11-01 09:32:00+00:00,2025-11-01 09:34:00+00:00,0.0,0.0,8.0
B3,2025-11-01 09:34:00+00:00,2025-11-01 09:36:00+00:00,0.0,0.0,8.0
B3,2025-11-01 09:36:00+00:00,2025-11-01 09:38:00+00:00,0.0,0.0,8.0
B3,2025-11-01 09:38:00+00:00,2025-11-01 09:40:00+00:00,0.0,0.0,8.0
D1,2025-11-01 07:00:00+00:00,2025-11-01 07:02:00+00:00,0.0,0.0,27.0
D1,2025-11-01 07:02:00+00:00,2025-11-01 07:04:00+00:00,0.0,0.0,27.0
D1,2025-11-01 07:04:00+00:00,2025-11-01 07:06:00+00:00,0.0,0.0,27.0
D1,2025-11-01 07:06:00+00:00,2025-11-01 07:08:00+00:00,0.0,0.0,27.0
D1,2025-11-01 07:08:00+00:00,2025-11-01 07:10:00+00:00,0.0,0.0,27.0
D1,2025-11-01 07:10:00+00:00,2025-11-01 07:12:00+00:00,0.0,0.0,27.0
D1,2025-11-01 07:12:00+00:00,2025-11-01 07:14:00+00:00,0.0,0.0,27.0
D1,2025-11-01 07:14:00+00:00,2025-11-01 07:16:00+00:00,0.0,0.0,27.0
D1,2025-11-01 07:16:00+00:00,2025-11-01 07:18:00+00:00,0.0020240354206198614,0.05333333333333334,27.0
D1,2025-11-01 07:18:00+00:00,2025-11-01 07:20:00+00:00,0.010626185958254271,0.10666666666666667,27.0
D1,2025-11-01 07:20:00+00:00,2025-11-01 07:22:00+00:00,0.024920936116382044,0.22666666666666668,27.0
D1,2025-11-01 07:22:00+00:00,2025-11-01 07:24:00+00:00,0.04187223276407338,0.23,27.0
D1,2025-11-01 07:24:00+00:00,2025-11-01 07:26:00+00:00,0.05793801391524352,0.23333333333333334,27.0
D1,2025-11-01 07:26:00+00:00,2025-11-01 07:28:00+00:00,0.07033523086654017,0.22333333333333336,27.0
D1,2025-11-01 07:28:00+00:00,2025-11-01 07:30:00+00:00,0.07817836812144213,0.21000000000000002,27.0
D1,2025-11-01 07:30:00+00:00,2025-11-01 07:32:00+00:00,0.08361796331435802,0.2066666666666667,27.0
D1,2025-11-01 07:32:00+00:00,2025-11-01 07:34:00+00:00,0.08678051865907656,0.19,27.0
D1,2025-11-01 07:34:00+00:00,2025-11-01 07:36:00+00:00,0.09108159392789375,0.17333333333333334,27.0
D1,2025-11-01 07:36:00+00:00,2025-11-01 07:38:00+00:00,0.09264389626818471,0.18333333333333335,27.0
D1,2025-11-01 07:38:00+00:00,2025-11-01 07:40:00+00:00,0.08928526249209363,0.17666666666666667,27.0
D1,2025-11-01 07:40:00+00:00,2025-11-01 07:42:00+00:00,0.08523086654016447,0.16,27.0
D1,2025-11-01 07:42:00+00:00,2025-11-01 07:44:00+00:00,0.08151802656546492,0.15333333333333335,27.0
D1,2025-11-01 07:44:00+00:00,2025-11-01 07:46:00+00:00,0.07605945604048073,0.15666666666666668,27.0
D1,2025-11-01 07:46:00+00:00,2025-11-01 07:48:00+00:00,0.0660215053763441,0.15000000000000002,27.0
D1,2025-11-01 07:48:00+00:00,2025-11-01 07:50:00+00:00,0.05822264389626818,0.14666666666666667,27.0
D1,2025-11-01 07:50:00+00:00,2025-11-01 07:52:00+00:00,0.05041113219481342,0.14,27.0
D1,2025-11-01 07:52:00+00:00,2025-11-01 07:54:00+00:00,0.04232764073371284,0.14,27.0
D1,2025-11-01 07:54:00+00:00,2025-11-01 07:56:00+00:00,0.033877292852624925,0.12000000000000001,27.0
D1,2025-11-01 07:56:00+00:00,2025-11-01 07:58:00+00:00,0.02848829854522455,0.11,27.0
D1,2025-11-01 07:58:00+00:00,2025-11-01 08:00:00+00:00,0.02211258697027198,0.08666666666666667,27.0
D1,2025-11-01 08:00:00+00:00,2025-11-01 08:02:00+00:00,0.01924098671726756,0.09000000000000001,27.0
D1,2025-11-01 08:02:00+00:00,2025-11-01 08:04:00+00:00,0.015275142314990515,0.09000000000000001,27.0
D1,2025-11-01 08:04:00+00:00,2025-11-01 08:06:00+00:00,0.010929791271347251,0.05666666666666667,27.0
D1,2025-11-01 08:06:00+00:00,2025-11-01 08:08:00+00:00,0.009784946236559141,0.05,27.0
D1,2025-11-01 08:08:00+00:00,2025-11-01 08:10:00+00:00,0.008228969006957621,0.04666666666666667,27.0
D1,2025-11-01 08:10:00+00:00,2025-11-01 08:12:00+00:00,0.007001897533206835,0.05666666666666667,27.0
D1,2025-11-01 08:12:00+00:00,2025-11-01 08:14:00+00:00,0.005490196078431374,0.043333333333333335,27.0
D1,2025-11-01 08:14:00+00:00,2025-11-01 08:16:00+00:00,0.0032574320050600893,0.04,27.0
D1,2025-11-01 08:16:00+00:00,2025-11-01 08:18:00+00:00,0.001397849462365591,0.013333333333333334,27.0
D1,2025-11-01 08:18:00+00:00,2025-11-01 08:20:00+00:00,0.0007210626185958255,0.01,27.0
D1,2025-11-01 08:20:00+00:00,2025-11-01 08:22:00+00:00,0.0002530044275774829,0.0033333333333333335,27.0
D1,2025-11-01 08:22:00+00:00,2025-11-01 08:24:00+00:00,4.427577482605909e-05,0.0033333333333333335,27.0
D1,2025-11-01 08:24:00+00:00,2025-11-01 08:26:00+00:00,0.0,0.0,27.0
D1,2025-11-01 08:26:00+00:00,2025-11-01 08:28:00+00:00,0.0,0.0,27.0
D1,2025-11-01 08:28:00+00:00,2025-11-01 08:30:00+00:00,0.0,0.0,27.0
D1,2025-11-01 08:30:00+00:00,2025-11-01 08:32:00+00:00,0.0,0.0,27.0
D1,2025-11-01 08:32:00+00:00,2025-11-01 08:34:00+00:00,0.0,0.0,27.0
D1,2025-11-01 08:34:00+00:00,2025-11-01 08:36:00+00:00,0.0,0.0,27.0
D1,2025-11-01 08:36:00+00:00,2025-11-01 08:38:00+00:00,0.0,0.0,27.0
D1,2025-11-01 08:38:00+00:00,2025-11-01 08:40:00+00:00,0.0,0.0,27.0
