seg_id,segment_label,event_a,event_b,total_a,total_b,flow_type,zone_index,cp_km,cp_type,zone_source,zone_start_km_a,zone_end_km_a,zone_start_km_b,zone_end_km_b,width_m,overtaking_a,overtaking_b,pct_a,pct_b,copresence_a,copresence_b,unique_encounters,participants_involved,has_convergence
I1,Station Rd. to Bridge/Mill (Half + Full co-direction),half,full,912,368,counterflow,4,9.33,true_pass,true_pass,9.04,9.62,27.3,27.88,3.0,0,0,0.0,0.0,0,0,9758,0,False
I1,Station Rd. to Bridge/Mill (Half + Full co-direction),half,full,912,368,counterflow,5,9.79,true_pass,true_pass,9.5,10.07,27.76,28.34,3.0,0,0,0.0,0.0,0,0,11055,0,False
I1,Station Rd. to Bridge/Mill (Half + Full co-direction),half,full,912,368,counterflow,6,10.08,true_pass,true_pass,9.79,10.36,28.05,28.62,3.0,0,0,0.0,0.0,0,0,12186,0,False
I1,Station Rd. to Bridge/Mill (Half + Full co-direction),half,full,912,368,counterflow,7,10.47,true_pass,true_pass,10.18,10.75,28.45,29.01,3.0,0,0,0.0,0.0,0,0,12974,0,False
J1,Bridge/Mill to Half Turn (Half + Full co-direction),half,full,912,368,counterflow,0,10.75,true_pass,true_pass,10.75,10.88,29.01,29.14,1.5,0,147,0.0,39.9,166,96,2041,393,True
J1,Bridge/Mill to Half Turn (Half + Full co-direction),half,full,912,368,counterflow,1,10.96,true_pass,true_pass,10.82,11.09,29.08,29.35,1.5,0,215,0.0,58.4,218,139,4218,462,True
J1,Bridge/Mill to Half Turn (Half + Full co-direction),half,full,912,368,counterflow,2,11.17,true_pass,true_pass,11.04,11.31,29.29,29.56,1.5,0,212,0.0,57.6,237,161,4433,480,True
J1,Bridge/Mill to Half Turn (Half + Full co-direction),half,full,912,368,counterflow,3,11.38,true_pass,true_pass,11.25,11.51,29.5,29.76,1.5,0,158,0.0,42.9,252,206,4545,491,True
J1,Bridge/Mill to Half Turn (Half + Full co-direction),half,full,912,368,counterflow,4,11.59,true_pass,true_pass,11.45,11.72,29.7,29.96,1.5,0,85,0.0,23.1,260,215,4663,487,True
J1,Bridge/Mill to Half Turn (Half + Full co-direction),half,full,912,368,counterflow,5,11.8,true_pass,true_pass,11.67,11.94,29.91,30.17,1.5,0,0,0.0,0.0,260,186,4838,446,True
J1,Bridge/Mill to Half Turn (Half + Full co-direction),half,full,912,368,counterflow,6,12.01,true_pass,true_pass,11.88,12.14,30.11,30.38,1.5,0,0,0.0,0.0,259,142,5127,401,True
J1,Bridge/Mill to Half Turn (Half + Full co-direction),half,full,912,368,counterflow,7,12.22,true_pass,true_pass,12.09,12.36,30.32,30.59,1.5,0,0,0.0,0.0,227,94,5364,321,True
J1,Bridge/Mill to Half Turn (Half + Full co-direction),half,full,912,368,counterflow,8,12.43,true_pass,true_pass,12.3,12.57,30.53,30.79,1.5,0,0,0.0,0.0,56,23,5615,79,True
J1,Bridge/Mill to Half Turn (Half + Full co-direction),half,full,912,368,counterflow,9,12.65,true_pass,true_pass,12.51,12.78,30.74,31.0,1.5,0,0,0.0,0.0,0,0,5849,0,True
J1,Bridge/Mill to Half Turn (Half + Full co-direction),half,full,912,368,counterflow,10,12.85,true_pass,true_pass,12.72,12.99,30.94,31.21,1.5,0,0,0.0,0.0,0,0,6120,0,True
J1,Bridge/Mill to Half Turn (Half + Full co-direction),half,full,912,368,counterflow,11,13.06,true_pass,true_pass,12.93,13.2,31.15,31.41,1.5,0,0,0.0,0.0,0,0,6236,0,True
J1,Bridge/Mill to Half Turn (Half + Full co-direction),half,full,912,368,counterflow,12,13.28,true_pass,true_pass,13.14,13.41,31.36,31.62,1.5,0,0,0.0,0.0,0,0,6394,0,True
J2,Half Turn to Full Turn (Full outbound spur),full,full,368,368,none,0,31.64,true_pass,true_pass,31.64,31.71,31.64,31.71,1.5,5,5,1.4,1.4,368,368,2237,368,True
J2,Half Turn to Full Turn (Full outbound spur),full,full,368,368,none,1,31.74,true_pass,true_pass,31.67,31.81,31.67,31.81,1.5,5,5,1.4,1.4,368,368,4353,368,True
J2,Half Turn to Full Turn (Full outbound spur),full,full,368,368,none,2,31.84,true_pass,true_pass,31.77,31.91,31.77,31.91,1.5,5,5,1.4,1.4,368,368,4345,368,True
J2,Half Turn to Full Turn (Full outbound spur),full,full,368,368,none,3,31.94,true_pass,true_pass,31.87,32.01,31.87,32.01,1.5,5,5,1.4,1.4,368,368,4341,368,True
J2,Half Turn to Full Turn (Full outbound spur),full,full,368,368,none,4,32.04,true_pass,true_pass,31.97,32.11,31.97,32.11,1.5,5,5,1.4,1.4,368,368,4333,368,True
J2,Half Turn to Full Turn (Full outbound spur),full,full,368,368,none,5,32.15,true_pass,true_pass,32.08,32.22,32.08,32.22,1.5,5,5,1.4,1.4,368,368,4313,368,True
J2,Half Turn to Full Turn (Full outbound spur),full,full,368,368,none,6,32.26,true_pass,true_pass,32.19,32.33,32.19,32.33,1.5,5,5,1.4,1.4,368,368,4303,368,True
J2,Half Turn to Full Turn (Full outbound spur),full,full,368,368,none,7,32.37,true_pass,true_pass,32.3,32.44,32.3,32.44,1.5,5,5,1.4,1.4,368,368,4293,368,True
J2,Half Turn to Full Turn (Full outbound spur),full,full,368,368,none,8,32.48,true_pass,true_pass,32.41,32.55,32.41,32.55,1.5,5,5,1.4,1.4,368,368,4277,368,True
J2,Half Turn to Full Turn (Full outbound spur),full,full,368,368,none,9,32.59,true_pass,true_pass,32.52,32.66,32.52,32.66,1.5,5,5,1.4,1.4,368,368,4277,368,True
J2,Half Turn to Full Turn (Full outbound spur),full,full,368,368,none,10,32.7,true_pass,true_pass,32.63,32.77,32.63,32.77,1.5,5,5,1.4,1.4,368,368,4263,368,True
J2,Half Turn to Full Turn (Full outbound spur),full,full,368,368,none,11,32.81,true_pass,true_pass,32.74,32.88,32.74,32.88,1.5,5,5,1.4,1.4,368,368,4249,368,True
J2,Half Turn to Full Turn (Full outbound spur),full,full,368,368,none,12,32.92,true_pass,true_pass,32.85,32.99,32.85,32.99,1.5,5,5,1.4,1.4,368,368,4233,368,True
J2,Half Turn to Full Turn (Full outbound spur),full,full,368,368,none,13,33.03,true_pass,true_pass,32.96,33.1,32.96,33.1,1.5,5,5,1.4,1.4,368,368,4211,368,True
J3,Full Turn to Half Turn (Full returning spur),full,full,368,368,none,0,33.11,true_pass,true_pass,33.11,33.17,33.11,33.17,1.5,5,5,1.4,1.4,368,368,1746,368,True
J3,Full Turn to Half Turn (Full returning spur),full,full,368,368,none,1,33.22,true_pass,true_pass,33.16,33.28,33.16,33.28,1.5,5,5,1.4,1.4,368,368,3108,368,True
J3,Full Turn to Half Turn (Full returning spur),full,full,368,368,none,2,33.33,true_pass,true_pass,33.27,33.39,33.27,33.39,1.5,5,5,1.4,1.4,368,368,3082,368,True
J3,Full Turn to Half Turn (Full returning spur),full,full,368,368,none,3,33.44,true_pass,true_pass,33.38,33.5,33.38,33.5,1.5,5,5,1.4,1.4,368,368,3062,368,True
J3,Full Turn to Half Turn (Full returning spur),full,full,368,368,none,4,33.55,true_pass,true_pass,33.49,33.61,33.49,33.61,1.5,5,5,1.4,1.4,368,368,3054,368,True
J3,Full Turn to Half Turn (Full returning spur),full,full,368,368,none,5,33.66,true_pass,true_pass,33.6,33.72,33.6,33.72,1.5,5,5,1.4,1.4,368,368,3054,368,True
J3,Full Turn to Half Turn (Full returning spur),full,full,368,368,none,6,33.77,true_pass,true_pass,33.71,33.83,33.71,33.83,1.5,5,5,1.4,1.4,368,368,3046,368,True
J3,Full Turn to Half Turn (Full returning spur),full,full,368,368,none,7,33.88,true_pass,true_pass,33.82,33.94,33.82,33.94,1.5,5,5,1.4,1.4,368,368,3036,368,True
J3,Full Turn to Half Turn (Full returning spur),full,full,368,368,none,8,33.99,true_pass,true_pass,33.93,34.05,33.93,34.05,1.5,5,5,1.4,1.4,368,368,3016,368,True
J3,Full Turn to Half Turn (Full returning spur),full,full,368,368,none,9,34.1,true_pass,true_pass,34.04,34.16,34.04,34.16,1.5,5,5,1.4,1.4,368,368,3006,368,True
J3,Full Turn to Half Turn (Full returning spur),full,full,368,368,none,10,34.21,true_pass,true_pass,34.15,34.27,34.15,34.27,1.5,5,5,1.4,1.4,368,368,3002,368,True
J3,Full Turn to Half Turn (Full returning spur),full,full,368,368,none,11,34.32,true_pass,true_pass,34.26,34.34,34.26,34.34,1.5,5,5,1.4,1.4,368,368,2092,368,True
J4,Half Turn to Bridge/Mill (Half + Full co-direction return),half,full,912,368,counterflow,0,13.43,true_pass,true_pass,13.43,13.56,34.34,34.47,1.5,0,130,0.0,35.3,124,76,1355,332,True
J4,Half Turn to Bridge/Mill (Half + Full co-direction return),half,full,912,368,counterflow,1,13.65,true_pass,true_pass,13.52,13.78,34.43,34.69,1.5,0,193,0.0,52.4,184,114,3073,418,True
J4,Half Turn to Bridge/Mill (Half + Full co-direction return),half,full,912,368,counterflow,2,13.87,true_pass,true_pass,13.74,14.0,34.65,34.91,1.5,0,175,0.0,47.6,198,156,3198,422,True
J4,Half Turn to Bridge/Mill (Half + Full co-direction return),half,full,912,368,counterflow,3,14.09,true_pass,true_pass,13.96,14.22,34.87,35.13,1.5,0,119,0.0,32.3,210,206,3293,439,True
J4,Half Turn to Bridge/Mill (Half + Full co-direction return),half,full,912,368,counterflow,4,14.31,true_pass,true_pass,14.18,14.44,35.09,35.35,1.5,0,51,0.0,13.9,212,211,3422,428,True
J4,Half Turn to Bridge/Mill (Half + Full co-direction return),half,full,912,368,counterflow,5,14.53,true_pass,true_pass,14.4,14.65,35.31,35.56,1.5,0,0,0.0,0.0,212,172,3486,384,True
J4,Half Turn to Bridge/Mill (Half + Full co-direction return),half,full,912,368,counterflow,6,14.74,true_pass,true_pass,14.62,14.87,35.53,35.78,1.5,0,0,0.0,0.0,197,111,3588,308,True
J4,Half Turn to Bridge/Mill (Half + Full co-direction return),half,full,912,368,counterflow,7,14.96,true_pass,true_pass,14.83,15.09,35.74,36.0,1.5,0,0,0.0,0.0,101,42,3686,143,True
J4,Half Turn to Bridge/Mill (Half + Full co-direction return),half,full,912,368,counterflow,8,15.18,true_pass,true_pass,15.05,15.31,35.96,36.22,1.5,0,0,0.0,0.0,0,0,3832,0,True
J4,Half Turn to Bridge/Mill (Half + Full co-direction return),half,full,912,368,counterflow,9,15.4,true_pass,true_pass,15.27,15.53,36.18,36.44,1.5,0,0,0.0,0.0,0,0,3931,0,True
J4,Half Turn to Bridge/Mill (Half + Full co-direction return),half,full,912,368,counterflow,10,15.62,true_pass,true_pass,15.49,15.75,36.4,36.66,1.5,0,0,0.0,0.0,0,0,4036,0,True
J4,Half Turn to Bridge/Mill (Half + Full co-direction return),half,full,912,368,counterflow,11,15.84,true_pass,true_pass,15.71,15.97,36.62,36.88,1.5,0,0,0.0,0.0,0,0,4117,0,True
J5,Half Turn to Bridge/Mill (Slow Half / Fast Full),full,half,368,912,counterflow,0,34.34,true_pass,true_pass,34.34,34.47,10.75,10.88,1.5,45,0,12.2,0.0,22,20,203,89,True
J5,Half Turn to Bridge/Mill (Slow Half / Fast Full),full,half,368,912,counterflow,1,34.56,true_pass,true_pass,34.43,34.69,10.84,11.11,1.5,91,0,24.7,0.0,38,24,489,136,True
J5,Half Turn to Bridge/Mill (Slow Half / Fast Full),full,half,368,912,counterflow,2,34.78,true_pass,true_pass,34.65,34.91,11.07,11.34,1.5,70,0,19.0,0.0,72,34,591,138,True
J5,Half Turn to Bridge/Mill (Slow Half / Fast Full),full,half,368,912,counterflow,3,35.0,true_pass,true_pass,34.87,35.13,11.3,11.56,1.5,39,0,10.6,0.0,96,43,689,152,True
J5,Half Turn to Bridge/Mill (Slow Half / Fast Full),full,half,368,912,counterflow,4,35.22,true_pass,true_pass,35.09,35.35,11.52,11.79,1.5,0,0,0.0,0.0,85,43,741,128,True
J5,Half Turn to Bridge/Mill (Slow Half / Fast Full),full,half,368,912,counterflow,5,35.44,true_pass,true_pass,35.31,35.56,11.75,12.02,1.5,0,0,0.0,0.0,35,38,815,73,True
J5,Half Turn to Bridge/Mill (Slow Half / Fast Full),full,half,368,912,counterflow,6,35.65,true_pass,true_pass,35.53,35.78,11.98,12.24,1.5,0,0,0.0,0.0,0,0,901,0,True
J5,Half Turn to Bridge/Mill (Slow Half / Fast Full),full,half,368,912,counterflow,7,35.87,true_pass,true_pass,35.74,36.0,12.2,12.47,1.5,0,0,0.0,0.0,0,0,1054,0,True
J5,Half Turn to Bridge/Mill (Slow Half / Fast Full),full,half,368,912,counterflow,8,36.09,true_pass,true_pass,35.96,36.22,12.43,12.7,1.5,0,0,0.0,0.0,0,0,1214,0,True
J5,Half Turn to Bridge/Mill (Slow Half / Fast Full),full,half,368,912,counterflow,9,36.31,true_pass,true_pass,36.18,36.44,12.66,12.92,1.5,0,0,0.0,0.0,0,0,1255,0,True
J5,Half Turn to Bridge/Mill (Slow Half / Fast Full),full,half,368,912,counterflow,10,36.53,true_pass,true_pass,36.4,36.66,12.88,13.15,1.5,0,0,0.0,0.0,0,0,1207,0,True
J5,Half Turn to Bridge/Mill (Slow Half / Fast Full),full,half,368,912,counterflow,11,36.75,true_pass,true_pass,36.62,36.88,13.11,13.38,1.5,0,0,0.0,0.0,0,0,1204,0,True
K1,Bridge/Mill to Station Rd. (Full and Half),full,half,368,912,overtake,0,37.12,true_pass,true_pass,37.12,37.29,16.02,16.19,3.0,180,0,48.9,0.0,123,188,3105,460,True
K1,Bridge/Mill to Station Rd. (Full and Half),full,half,368,912,overtake,1,37.33,true_pass,true_pass,37.16,37.5,16.06,16.4,3.0,231,0,62.8,0.0,183,250,6467,548,True
K1,Bridge/Mill to Station Rd. (Full and Half),full,half,368,912,overtake,2,37.54,true_pass,true_pass,37.36,37.71,16.26,16.61,3.0,231,0,62.8,0.0,196,269,6639,555,True
K1,Bridge/Mill to Station Rd. (Full and Half),full,half,368,912,overtake,3,37.75,true_pass,true_pass,37.58,37.92,16.48,16.82,3.0,221,0,60.1,0.0,219,289,6752,573,True
K1,Bridge/Mill to Station Rd. (Full and Half),full,half,368,912,overtake,4,37.96,true_pass,true_pass,37.79,38.13,16.69,17.03,3.0,181,0,49.2,0.0,248,303,6819,583,True
K1,Bridge/Mill to Station Rd. (Full and Half),full,half,368,912,overtake,5,38.17,true_pass,true_pass,38.0,38.35,16.9,17.25,3.0,142,0,38.6,0.0,270,312,6971,591,True
K1,Bridge/Mill to Station Rd. (Full and Half),full,half,368,912,overtake,6,38.39,true_pass,true_pass,38.21,38.56,17.11,17.46,3.0,58,0,15.8,0.0,268,315,7188,583,True
K1,Bridge/Mill to Station Rd. (Full and Half),full,half,368,912,overtake,7,38.59,true_pass,true_pass,38.42,38.76,17.32,17.66,3.0,0,0,0.0,0.0,244,315,7352,559,True
K1,Bridge/Mill to Station Rd. (Full and Half),full,half,368,912,overtake,8,38.8,true_pass,true_pass,38.63,38.98,17.53,17.88,3.0,0,0,0.0,0.0,210,315,7366,525,True
K1,Bridge/Mill to Station Rd. (Full and Half),full,half,368,912,overtake,9,39.02,true_pass,true_pass,38.84,39.19,17.74,18.09,3.0,0,0,0.0,0.0,180,310,7658,490,True
K1,Bridge/Mill to Station Rd. (Full and Half),full,half,368,912,overtake,10,39.23,true_pass,true_pass,39.06,39.4,17.96,18.3,3.0,0,0,0.0,0.0,131,274,7845,405,True
K1,Bridge/Mill to Station Rd. (Full and Half),full,half,368,912,overtake,11,39.43,true_pass,true_pass,39.26,39.61,18.16,18.51,3.0,0,0,0.0,0.0,48,135,8078,183,True
K1,Bridge/Mill to Station Rd. (Full and Half),full,half,368,912,overtake,12,39.65,true_pass,true_pass,39.47,39.82,18.37,18.72,3.0,0,0,0.0,0.0,4,5,8294,9,True
K1,Bridge/Mill to Station Rd. (Full and Half),full,half,368,912,overtake,13,39.86,true_pass,true_pass,39.69,40.03,18.59,18.93,3.0,0,0,0.0,0.0,0,0,8412,0,True
K1,Bridge/Mill to Station Rd. (Full and Half),full,half,368,912,overtake,14,40.07,true_pass,true_pass,39.9,40.24,18.8,19.14,3.0,0,0,0.0,0.0,0,0,8509,0,True
K1,Bridge/Mill to Station Rd. (Full and Half),full,half,368,912,overtake,15,40.28,true_pass,true_pass,40.11,40.46,19.01,19.36,3.0,0,0,0.0,0.0,0,0,8475,0,True
K1,Bridge/Mill to Station Rd. (Full and Half),full,half,368,912,overtake,16,40.49,true_pass,true_pass,40.32,40.57,19.22,19.47,3.0,0,0,0.0,0.0,0,0,6201,0,True
L1a,Station Rd. to Trail/Aberdeen,10k,half,618,912,merge,0,8.1,true_pass,true_pass,8.1,8.18,19.2,19.28,100.0,0,11,0.0,1.2,6,4,55,24,True
L1a,Station Rd. to Trail/Aberdeen,10k,half,618,912,merge,1,8.21,true_pass,true_pass,8.12,8.29,19.22,19.39,100.0,0,30,0.0,3.3,8,5,138,44,True
L1a,Station Rd. to Trail/Aberdeen,10k,half,618,912,merge,2,8.31,true_pass,true_pass,8.22,8.39,19.32,19.49,100.0,0,34,0.0,3.7,8,4,158,50,True
L1a,Station Rd. to Trail/Aberdeen,10k,half,618,912,merge,3,8.41,true_pass,true_pass,8.33,8.49,19.43,19.59,100.0,0,29,0.0,3.2,17,14,148,55,True
L1a,Station Rd. to Trail/Aberdeen,10k,half,618,912,merge,4,8.51,true_pass,true_pass,8.43,8.59,19.53,19.69,100.0,0,12,0.0,1.3,17,24,155,51,True
L1a,Station Rd. to Trail/Aberdeen,10k,half,618,912,merge,5,8.61,true_pass,true_pass,8.53,8.7,19.63,19.8,100.0,0,0,0.0,0.0,15,24,143,39,True
L1a,Station Rd. to Trail/Aberdeen,10k,half,618,912,merge,6,8.72,true_pass,true_pass,8.63,8.8,19.73,19.9,100.0,0,0,0.0,0.0,9,12,159,21,True
L1a,Station Rd. to Trail/Aberdeen,10k,half,618,912,merge,7,8.82,true_pass,true_pass,8.74,8.9,19.84,20.0,100.0,0,0,0.0,0.0,0,0,162,0,True
L1a,Station Rd. to Trail/Aberdeen,10k,half,618,912,merge,8,8.92,true_pass,true_pass,8.84,9.0,19.94,20.1,100.0,0,0,0.0,0.0,0,0,193,0,True
L1a,Station Rd. to Trail/Aberdeen,10k,half,618,912,merge,9,9.02,true_pass,true_pass,8.94,9.11,20.04,20.21,100.0,0,0,0.0,0.0,0,0,225,0,True
L1a,Station Rd. to Trail/Aberdeen,10k,half,618,912,merge,10,9.13,true_pass,true_pass,9.05,9.21,20.15,20.31,100.0,0,0,0.0,0.0,0,0,254,0,True
L1a,Station Rd. to Trail/Aberdeen,10k,half,618,912,merge,11,9.23,true_pass,true_pass,9.15,9.31,20.25,20.41,100.0,0,0,0.0,0.0,0,0,283,0,True
L1a,Station Rd. to Trail/Aberdeen,10k,half,618,912,merge,12,9.33,true_pass,true_pass,9.25,9.42,20.35,20.52,100.0,0,0,0.0,0.0,0,0,289,0,True
L1a,Station Rd. to Trail/Aberdeen,10k,half,618,912,merge,13,9.44,true_pass,true_pass,9.35,9.52,20.45,20.62,100.0,0,0,0.0,0.0,0,0,279,0,True
L1a,Station Rd. to Trail/Aberdeen,10k,half,618,912,merge,14,9.54,true_pass,true_pass,9.46,9.62,20.56,20.72,100.0,0,0,0.0,0.0,0,0,273,0,True
L1a,Station Rd. to Trail/Aberdeen,10k,half,618,912,merge,15,9.64,true_pass,true_pass,9.56,9.73,20.66,20.83,100.0,0,0,0.0,0.0,0,0,263,0,True
L1a,Station Rd. to Trail/Aberdeen,10k,half,618,912,merge,16,9.75,true_pass,true_pass,9.66,9.75,20.76,20.85,100.0,0,0,0.0,0.0,0,0,130,0,True
L1b,Station Rd. to Trail/Aberdeen,10k,full,618,368,merge,0,8.1,true_pass,true_pass,8.1,8.18,18.65,18.73,100.0,0,206,0.0,56.0,181,149,1849,471,True
L1b,Station Rd. to Trail/Aberdeen,10k,full,618,368,merge,1,8.21,true_pass,true_pass,8.12,8.29,18.67,18.84,100.0,0,268,0.0,72.8,232,234,4140,530,True
L1b,Station Rd. to Trail/Aberdeen,10k,full,618,368,merge,2,8.31,true_pass,true_pass,8.22,8.39,18.77,18.94,100.0,0,268,0.0,72.8,245,244,4236,545,True
L1b,Station Rd. to Trail/Aberdeen,10k,full,618,368,merge,3,8.41,true_pass,true_pass,8.33,8.49,18.88,19.04,100.0,0,256,0.0,69.6,255,260,4392,555,True
L1b,Station Rd. to Trail/Aberdeen,10k,full,618,368,merge,4,8.51,true_pass,true_pass,8.43,8.59,18.98,19.14,100.0,0,217,0.0,59.0,261,275,4472,555,True
L1b,Station Rd. to Trail/Aberdeen,10k,full,618,368,merge,5,8.61,true_pass,true_pass,8.53,8.7,19.08,19.25,100.0,0,157,0.0,42.7,264,289,4578,558,True
L1b,Station Rd. to Trail/Aberdeen,10k,full,618,368,merge,6,8.72,true_pass,true_pass,8.63,8.8,19.18,19.35,100.0,0,17,0.0,4.6,268,282,4676,550,True
L1b,Station Rd. to Trail/Aberdeen,10k,full,618,368,merge,7,8.82,true_pass,true_pass,8.74,8.9,19.29,19.45,100.0,0,4,0.0,1.1,268,264,4618,532,True
L1b,Station Rd. to Trail/Aberdeen,10k,full,618,368,merge,8,8.92,true_pass,true_pass,8.84,9.0,19.39,19.55,100.0,0,0,0.0,0.0,268,240,4605,508,True
L1b,Station Rd. to Trail/Aberdeen,10k,full,618,368,merge,9,9.02,true_pass,true_pass,8.94,9.11,19.49,19.66,100.0,0,0,0.0,0.0,258,197,4674,455,True
L1b,Station Rd. to Trail/Aberdeen,10k,full,618,368,merge,10,9.13,true_pass,true_pass,9.05,9.21,19.6,19.76,100.0,0,0,0.0,0.0,187,103,4709,290,True
L1b,Station Rd. to Trail/Aberdeen,10k,full,618,368,merge,11,9.23,true_pass,true_pass,9.15,9.31,19.7,19.86,100.0,0,0,0.0,0.0,47,34,4698,81,True
L1b,Station Rd. to Trail/Aberdeen,10k,full,618,368,merge,12,9.33,true_pass,true_pass,9.25,9.42,19.8,19.97,100.0,0,0,0.0,0.0,1,11,4861,12,True
L1b,Station Rd. to Trail/Aberdeen,10k,full,618,368,merge,13,9.44,true_pass,true_pass,9.35,9.52,19.9,20.07,100.0,0,0,0.0,0.0,1,9,5003,10,True
L1b,Station Rd. to Trail/Aberdeen,10k,full,618,368,merge,14,9.54,true_pass,true_pass,9.46,9.62,20.01,20.17,100.0,0,0,0.0,0.0,1,8,4947,9,True
L1b,Station Rd. to Trail/Aberdeen,10k,full,618,368,merge,15,9.64,true_pass,true_pass,9.56,9.73,20.11,20.28,100.0,0,0,0.0,0.0,1,6,4976,7,True
L1b,Station Rd. to Trail/Aberdeen,10k,full,618,368,merge,16,9.75,true_pass,true_pass,9.66,9.75,20.21,20.3,100.0,0,0,0.0,0.0,1,2,2394,3,True
L1c,Station Rd. to Trail/Aberdeen,half,full,912,368,overtake,0,19.2,true_pass,true_pass,19.2,19.28,18.65,18.73,100.0,0,0,0.0,0.0,382,111,1415,493,False
L1c,Station Rd. to Trail/Aberdeen,half,full,912,368,overtake,1,19.3,true_pass,true_pass,19.22,19.38,18.67,18.83,100.0,0,0,0.0,0.0,534,125,3282,659,False
L1c,Station Rd. to Trail/Aberdeen,half,full,912,368,overtake,2,19.4,true_pass,true_pass,19.32,19.48,18.77,18.93,100.0,0,0,0.0,0.0,539,124,3299,663,False
L1c,Station Rd. to Trail/Aberdeen,half,full,912,368,overtake,3,19.5,true_pass,true_pass,19.42,19.58,18.87,19.03,100.0,0,0,0.0,0.0,539,123,3256,662,False
L1c,Station Rd. to Trail/Aberdeen,half,full,912,368,overtake,4,19.6,true_pass,true_pass,19.52,19.68,18.97,19.13,100.0,0,0,0.0,0.0,550,123,3267,673,False
L1c,Station Rd. to Trail/Aberdeen,half,full,912,368,overtake,5,19.7,true_pass,true_pass,19.62,19.78,19.07,19.23,100.0,0,0,0.0,0.0,551,125,3313,676,False
L1c,Station Rd. to Trail/Aberdeen,half,full,912,368,overtake,6,19.8,true_pass,true_pass,19.72,19.88,19.17,19.33,100.0,0,0,0.0,0.0,557,127,3392,684,False
L1c,Station Rd. to Trail/Aberdeen,half,full,912,368,overtake,7,19.9,true_pass,true_pass,19.82,19.98,19.27,19.43,100.0,0,0,0.0,0.0,566,130,3492,696,False
L1c,Station Rd. to Trail/Aberdeen,half,full,912,368,overtake,8,20.0,true_pass,true_pass,19.92,20.08,19.37,19.53,100.0,0,0,0.0,0.0,566,133,3590,699,False
L1c,Station Rd. to Trail/Aberdeen,half,full,912,368,overtake,9,20.1,true_pass,true_pass,20.02,20.18,19.47,19.63,100.0,0,0,0.0,0.0,567,135,3594,702,False
L1c,Station Rd. to Trail/Aberdeen,half,full,912,368,overtake,10,20.2,true_pass,true_pass,20.12,20.28,19.57,19.73,100.0,0,0,0.0,0.0,570,142,3615,712,False
L2,Station Rd. to Trail/Aberdeen,full,full,368,368,counterflow,0,40.57,true_pass,true_pass,40.57,40.64,40.57,40.64,1.5,2,2,0.5,0.5,368,368,1687,368,True
L2,Station Rd. to Trail/Aberdeen,full,full,368,368,counterflow,1,40.68,true_pass,true_pass,40.61,40.75,40.61,40.75,1.5,2,2,0.5,0.5,368,368,2801,368,True
L2,Station Rd. to Trail/Aberdeen,full,full,368,368,counterflow,2,40.79,true_pass,true_pass,40.72,40.86,40.72,40.86,1.5,2,2,0.5,0.5,368,368,2799,368,True
L2,Station Rd. to Trail/Aberdeen,full,full,368,368,counterflow,3,40.9,true_pass,true_pass,40.83,40.97,40.83,40.97,1.5,2,2,0.5,0.5,368,368,2791,368,True
L2,Station Rd. to Trail/Aberdeen,full,full,368,368,counterflow,4,41.01,true_pass,true_pass,40.94,41.08,40.94,41.08,1.5,2,2,0.5,0.5,368,368,2783,368,True
L2,Station Rd. to Trail/Aberdeen,full,full,368,368,counterflow,5,41.12,true_pass,true_pass,41.05,41.19,41.05,41.19,1.5,2,2,0.5,0.5,368,368,2779,368,True
L2,Station Rd. to Trail/Aberdeen,full,full,368,368,counterflow,6,41.23,true_pass,true_pass,41.16,41.3,41.16,41.3,1.5,2,2,0.5,0.5,368,368,2765,368,True
L2,Station Rd. to Trail/Aberdeen,full,full,368,368,counterflow,7,41.34,true_pass,true_pass,41.27,41.41,41.27,41.41,1.5,2,2,0.5,0.5,368,368,2763,368,True
L2,Station Rd. to Trail/Aberdeen,full,full,368,368,counterflow,8,41.45,true_pass,true_pass,41.38,41.52,41.38,41.52,1.5,2,2,0.5,0.5,368,368,2761,368,True
L2,Station Rd. to Trail/Aberdeen,full,full,368,368,counterflow,9,41.56,true_pass,true_pass,41.49,41.63,41.49,41.63,1.5,2,2,0.5,0.5,368,368,2761,368,True
L2,Station Rd. to Trail/Aberdeen,full,full,368,368,counterflow,10,41.67,true_pass,true_pass,41.6,41.74,41.6,41.74,1.5,2,2,0.5,0.5,368,368,2761,368,True
L2,Station Rd. to Trail/Aberdeen,full,full,368,368,counterflow,11,41.78,true_pass,true_pass,41.71,41.85,41.71,41.85,1.5,2,2,0.5,0.5,368,368,2753,368,True
L2,Station Rd. to Trail/Aberdeen,full,full,368,368,counterflow,12,41.89,true_pass,true_pass,41.82,41.95,41.82,41.95,1.5,2,2,0.5,0.5,368,368,2621,368,True
M2a,Trail/Aberdeen to Finish,10k,half,618,912,none,0,9.75,true_pass,true_pass,9.75,9.8,20.85,20.9,100.0,0,17,0.0,1.9,8,11,55,37,True
M2a,Trail/Aberdeen to Finish,10k,half,618,912,none,1,9.85,true_pass,true_pass,9.8,9.9,20.9,21.0,100.0,0,16,0.0,1.8,11,9,170,38,True
M2a,Trail/Aberdeen to Finish,10k,half,618,912,none,2,9.95,true_pass,true_pass,9.9,10.0,21.0,21.1,100.0,0,0,0.0,0.0,0,0,166,0,True
