segment_id,t_start,t_end,density_mean_canon,density_peak,n_bins
A1,2025-10-14 07:44:00+00:00,2025-10-14 07:46:00+00:00,0.1234,0.41000000000000003,5.0
A1,2025-10-14 07:46:00+00:00,2025-10-14 07:48:00+00:00,0.12239999999999998,0.34900000000000003,5.0
A1,2025-10-14 07:48:00+00:00,2025-10-14 07:50:00+00:00,0.1138,0.29,5.0
A1,2025-10-14 07:50:00+00:00,2025-10-14 07:52:00+00:00,0.0858,0.184,5.0
A1,2025-10-14 07:52:00+00:00,2025-10-14 07:54:00+00:00,0.044,0.093,5.0
A1,2025-10-14 07:54:00+00:00,2025-10-14 07:56:00+00:00,0.0224,0.057,5.0
A1,2025-10-14 07:56:00+00:00,2025-10-14 07:58:00+00:00,0.011800000000000001,0.032,5.0
A1,2025-10-14 07:58:00+00:00,2025-10-14 08:00:00+00:00,0.006399999999999999,0.022,5.0
A1,2025-10-14 08:00:00+00:00,2025-10-14 08:02:00+00:00,0.0025999999999999994,0.013000000000000001,5.0
A1,2025-10-14 08:02:00+00:00,2025-10-14 08:04:00+00:00,0.0007999999999999998,0.004,5.0
A1,2025-10-14 08:04:00+00:00,2025-10-14 08:06:00+00:00,0.0,0.0,5.0
A1,2025-10-14 08:06:00+00:00,2025-10-14 08:08:00+00:00,0.0,0.0,5.0
A1,2025-10-14 08:08:00+00:00,2025-10-14 08:10:00+00:00,0.0,0.0,5.0
A1,2025-10-14 08:10:00+00:00,2025-10-14 08:12:00+00:00,0.0,0.0,5.0
A1,2025-10-14 08:12:00+00:00,2025-10-14 08:14:00+00:00,0.0002,0.001,5.0
A1,2025-10-14 08:14:00+00:00,2025-10-14 08:16:00+00:00,0.0002,0.001,5.0
A1,2025-10-14 08:16:00+00:00,2025-10-14 08:18:00+00:00,0.0002,0.001,5.0
A1,2025-10-14 08:18:00+00:00,2025-10-14 08:20:00+00:00,0.00019999999999999996,0.001,5.0
A1,2025-10-14 08:20:00+00:00,2025-10-14 08:22:00+00:00,0.05,0.249,5.0
A1,2025-10-14 08:22:00+00:00,2025-10-14 08:24:00+00:00,0.14339999999999997,0.5,5.0
A1,2025-10-14 08:24:00+00:00,2025-10-14 08:26:00+00:00,0.1822,0.385,5.0
A1,2025-10-14 08:26:00+00:00,2025-10-14 08:28:00+00:00,0.1814,0.37,5.0
A1,2025-10-14 08:28:00+00:00,2025-10-14 08:30:00+00:00,0.162,0.312,5.0
A1,2025-10-14 08:30:00+00:00,2025-10-14 08:32:00+00:00,0.12419999999999999,0.278,5.0
A1,2025-10-14 08:32:00+00:00,2025-10-14 08:34:00+00:00,0.07680000000000001,0.228,5.0
A1,2025-10-14 08:34:00+00:00,2025-10-14 08:36:00+00:00,0.0416,0.108,5.0
A1,2025-10-14 08:36:00+00:00,2025-10-14 08:38:00+00:00,0.0174,0.062,5.0
A1,2025-10-14 08:38:00+00:00,2025-10-14 08:40:00+00:00,0.0036,0.01,5.0
A1,2025-10-14 08:40:00+00:00,2025-10-14 08:42:00+00:00,0.0016,0.005,5.0
A1,2025-10-14 08:42:00+00:00,2025-10-14 08:44:00+00:00,0.0006,0.002,5.0
A1,2025-10-14 08:44:00+00:00,2025-10-14 08:46:00+00:00,0.00019999999999999996,0.001,5.0
A1,2025-10-14 08:46:00+00:00,2025-10-14 08:48:00+00:00,0.0,0.0,5.0
A1,2025-10-14 08:48:00+00:00,2025-10-14 08:50:00+00:00,0.0,0.0,5.0
A1,2025-10-14 08:50:00+00:00,2025-10-14 08:52:00+00:00,0.0,0.0,5.0
A1,2025-10-14 08:52:00+00:00,2025-10-14 08:54:00+00:00,0.0,0.0,5.0
A1,2025-10-14 08:54:00+00:00,2025-10-14 08:56:00+00:00,0.0,0.0,5.0
A1,2025-10-14 08:56:00+00:00,2025-10-14 08:58:00+00:00,0.0,0.0,5.0
A1,2025-10-14 08:58:00+00:00,2025-10-14 09:00:00+00:00,0.0,0.0,5.0
A1,2025-10-14 09:00:00+00:00,2025-10-14 09:02:00+00:00,0.0,0.0,5.0
A1,2025-10-14 09:02:00+00:00,2025-10-14 09:04:00+00:00,0.0,0.0,5.0
A1,2025-10-14 09:04:00+00:00,2025-10-14 09:06:00+00:00,0.0,0.0,5.0
A1,2025-10-14 09:06:00+00:00,2025-10-14 09:08:00+00:00,0.0,0.0,5.0
A1,2025-10-14 09:08:00+00:00,2025-10-14 09:10:00+00:00,0.0,0.0,5.0
A1,2025-10-14 09:10:00+00:00,2025-10-14 09:12:00+00:00,0.0,0.0,5.0
A1,2025-10-14 09:12:00+00:00,2025-10-14 09:14:00+00:00,0.0,0.0,5.0
A1,2025-10-14 09:14:00+00:00,2025-10-14 09:16:00+00:00,0.0,0.0,5.0
A1,2025-10-14 09:16:00+00:00,2025-10-14 09:18:00+00:00,0.0,0.0,5.0
A1,2025-10-14 09:18:00+00:00,2025-10-14 09:20:00+00:00,0.0,0.0,5.0
A1,2025-10-14 09:20:00+00:00,2025-10-14 09:22:00+00:00,0.0,0.0,5.0
A1,2025-10-14 09:22:00+00:00,2025-10-14 09:24:00+00:00,0.0,0.0,5.0
A1,2025-10-14 09:24:00+00:00,2025-10-14 09:26:00+00:00,0.0,0.0,5.0
A1,2025-10-14 09:26:00+00:00,2025-10-14 09:28:00+00:00,0.0,0.0,5.0
A1,2025-10-14 09:28:00+00:00,2025-10-14 09:30:00+00:00,0.0,0.0,5.0
A1,2025-10-14 09:30:00+00:00,2025-10-14 09:32:00+00:00,0.0,0.0,5.0
A1,2025-10-14 09:32:00+00:00,2025-10-14 09:34:00+00:00,0.0,0.0,5.0
A1,2025-10-14 09:34:00+00:00,2025-10-14 09:36:00+00:00,0.0,0.0,5.0
A1,2025-10-14 09:36:00+00:00,2025-10-14 09:38:00+00:00,0.0,0.0,5.0
A1,2025-10-14 09:38:00+00:00,2025-10-14 09:40:00+00:00,0.0,0.0,5.0
A2,2025-10-14 07:00:00+00:00,2025-10-14 07:02:00+00:00,0.0,0.0,5.0
A2,2025-10-14 07:02:00+00:00,2025-10-14 07:04:00+00:00,0.0,0.0,5.0
A2,2025-10-14 07:04:00+00:00,2025-10-14 07:06:00+00:00,0.0,0.0,5.0
A2,2025-10-14 07:06:00+00:00,2025-10-14 07:08:00+00:00,0.0,0.0,5.0
A2,2025-10-14 07:08:00+00:00,2025-10-14 07:10:00+00:00,0.0162,0.073,5.0
A2,2025-10-14 07:10:00+00:00,2025-10-14 07:12:00+00:00,0.0394,0.113,5.0
A2,2025-10-14 07:12:00+00:00,2025-10-14 07:14:00+00:00,0.0562,0.10200000000000001,5.0
A2,2025-10-14 07:14:00+00:00,2025-10-14 07:16:00+00:00,0.0626,0.09,5.0
A2,2025-10-14 07:16:00+00:00,2025-10-14 07:18:00+00:00,0.06,0.085,5.0
A2,2025-10-14 07:18:00+00:00,2025-10-14 07:20:00+00:00,0.046000000000000006,0.07100000000000001,5.0
A2,2025-10-14 07:20:00+00:00,2025-10-14 07:22:00+00:00,0.0346,0.055,5.0
A2,2025-10-14 07:22:00+00:00,2025-10-14 07:24:00+00:00,0.022,0.042,5.0
A2,2025-10-14 07:24:00+00:00,2025-10-14 07:26:00+00:00,0.0156,0.027,5.0
A2,2025-10-14 07:26:00+00:00,2025-10-14 07:28:00+00:00,0.0082,0.027,5.0
A2,2025-10-14 07:28:00+00:00,2025-10-14 07:30:00+00:00,0.005600000000000001,0.019,5.0
A2,2025-10-14 07:30:00+00:00,2025-10-14 07:32:00+00:00,0.0024,0.009000000000000001,5.0
A2,2025-10-14 07:32:00+00:00,2025-10-14 07:34:00+00:00,0.00019999999999999996,0.001,5.0
A2,2025-10-14 07:34:00+00:00,2025-10-14 07:36:00+00:00,0.0,0.0,5.0
A2,2025-10-14 07:36:00+00:00,2025-10-14 07:38:00+00:00,0.0,0.0,5.0
A2,2025-10-14 07:38:00+00:00,2025-10-14 07:40:00+00:00,0.0,0.0,5.0
A2,2025-10-14 07:40:00+00:00,2025-10-14 07:42:00+00:00,0.0,0.0,5.0
A2,2025-10-14 07:42:00+00:00,2025-10-14 07:44:00+00:00,0.0,0.0,5.0
A2,2025-10-14 07:44:00+00:00,2025-10-14 07:46:00+00:00,0.0,0.0,5.0
A2,2025-10-14 07:46:00+00:00,2025-10-14 07:48:00+00:00,0.001,0.005,5.0
A2,2025-10-14 07:48:00+00:00,2025-10-14 07:50:00+00:00,0.009600000000000001,0.035,5.0
A2,2025-10-14 07:50:00+00:00,2025-10-14 07:52:00+00:00,0.03760000000000001,0.138,5.0
A2,2025-10-14 07:52:00+00:00,2025-10-14 07:54:00+00:00,0.0792,0.228,5.0
A2,2025-10-14 07:54:00+00:00,2025-10-14 07:56:00+00:00,0.0978,0.20800000000000002,5.0
A2,2025-10-14 07:56:00+00:00,2025-10-14 07:58:00+00:00,0.10459999999999998,0.187,5.0
A2,2025-10-14 07:58:00+00:00,2025-10-14 08:00:00+00:00,0.1006,0.168,5.0
A2,2025-10-14 08:00:00+00:00,2025-10-14 08:02:00+00:00,0.08539999999999999,0.15,5.0
A2,2025-10-14 08:02:00+00:00,2025-10-14 08:04:00+00:00,0.0594,0.107,5.0
A2,2025-10-14 08:04:00+00:00,2025-10-14 08:06:00+00:00,0.042,0.068,5.0
A2,2025-10-14 08:06:00+00:00,2025-10-14 08:08:00+00:00,0.027600000000000003,0.052000000000000005,5.0
A2,2025-10-14 08:08:00+00:00,2025-10-14 08:10:00+00:00,0.0208,0.032,5.0
A2,2025-10-14 08:10:00+00:00,2025-10-14 08:12:00+00:00,0.014600000000000002,0.025,5.0
A2,2025-10-14 08:12:00+00:00,2025-10-14 08:14:00+00:00,0.0106,0.023,5.0
A2,2025-10-14 08:14:00+00:00,2025-10-14 08:16:00+00:00,0.0078000000000000005,0.023,5.0
A2,2025-10-14 08:16:00+00:00,2025-10-14 08:18:00+00:00,0.0062,0.015,5.0
A2,2025-10-14 08:18:00+00:00,2025-10-14 08:20:00+00:00,0.004200000000000001,0.013000000000000001,5.0
A2,2025-10-14 08:20:00+00:00,2025-10-14 08:22:00+00:00,0.0016,0.005,5.0
A2,2025-10-14 08:22:00+00:00,2025-10-14 08:24:00+00:00,0.0009999999999999998,0.005,5.0
A2,2025-10-14 08:24:00+00:00,2025-10-14 08:26:00+00:00,0.0002,0.001,5.0
A2,2025-10-14 08:26:00+00:00,2025-10-14 08:28:00+00:00,0.0012,0.005,5.0
A2,2025-10-14 08:28:00+00:00,2025-10-14 08:30:00+00:00,0.020599999999999997,0.088,5.0
A2,2025-10-14 08:30:00+00:00,2025-10-14 08:32:00+00:00,0.0584,0.181,5.0
A2,2025-10-14 08:32:00+00:00,2025-10-14 08:34:00+00:00,0.10560000000000001,0.254,5.0
A2,2025-10-14 08:34:00+00:00,2025-10-14 08:36:00+00:00,0.1362,0.228,5.0
A2,2025-10-14 08:36:00+00:00,2025-10-14 08:38:00+00:00,0.14880000000000002,0.199,5.0
A2,2025-10-14 08:38:00+00:00,2025-10-14 08:40:00+00:00,0.1412,0.193,5.0
A2,2025-10-14 08:40:00+00:00,2025-10-14 08:42:00+00:00,0.11839999999999999,0.17400000000000002,5.0
A2,2025-10-14 08:42:00+00:00,2025-10-14 08:44:00+00:00,0.0878,0.152,5.0
A2,2025-10-14 08:44:00+00:00,2025-10-14 08:46:00+00:00,0.06259999999999999,0.122,5.0
A2,2025-10-14 08:46:00+00:00,2025-10-14 08:48:00+00:00,0.0424,0.093,5.0
A2,2025-10-14 08:48:00+00:00,2025-10-14 08:50:00+00:00,0.026200000000000005,0.066,5.0
A2,2025-10-14 08:50:00+00:00,2025-10-14 08:52:00+00:00,0.015400000000000002,0.044,5.0
A2,2025-10-14 08:52:00+00:00,2025-10-14 08:54:00+00:00,0.009399999999999999,0.032,5.0
A2,2025-10-14 08:54:00+00:00,2025-10-14 08:56:00+00:00,0.003,0.007,5.0
A2,2025-10-14 08:56:00+00:00,2025-10-14 08:58:00+00:00,0.002,0.005,5.0
A2,2025-10-14 08:58:00+00:00,2025-10-14 09:00:00+00:00,0.0014,0.004,5.0
A2,2025-10-14 09:00:00+00:00,2025-10-14 09:02:00+00:00,0.0006,0.001,5.0
A2,2025-10-14 09:02:00+00:00,2025-10-14 09:04:00+00:00,0.0004,0.001,5.0
A2,2025-10-14 09:04:00+00:00,2025-10-14 09:06:00+00:00,0.00020000000000000006,0.001,5.0
A2,2025-10-14 09:06:00+00:00,2025-10-14 09:08:00+00:00,0.00019999999999999996,0.001,5.0
A2,2025-10-14 09:08:00+00:00,2025-10-14 09:10:00+00:00,0.00019999999999999996,0.001,5.0
A2,2025-10-14 09:10:00+00:00,2025-10-14 09:12:00+00:00,0.0,0.0,5.0
A2,2025-10-14 09:12:00+00:00,2025-10-14 09:14:00+00:00,0.0,0.0,5.0
A2,2025-10-14 09:14:00+00:00,2025-10-14 09:16:00+00:00,0.0,0.0,5.0
A2,2025-10-14 09:16:00+00:00,2025-10-14 09:18:00+00:00,0.0,0.0,5.0
A2,2025-10-14 09:18:00+00:00,2025-10-14 09:20:00+00:00,0.0,0.0,5.0
A2,2025-10-14 09:20:00+00:00,2025-10-14 09:22:00+00:00,0.0,0.0,5.0
A2,2025-10-14 09:22:00+00:00,2025-10-14 09:24:00+00:00,0.0,0.0,5.0
A2,2025-10-14 09:24:00+00:00,2025-10-14 09:26:00+00:00,0.0,0.0,5.0
A2,2025-10-14 09:26:00+00:00,2025-10-14 09:28:00+00:00,0.0,0.0,5.0
A2,2025-10-14 09:28:00+00:00,2025-10-14 09:30:00+00:00,0.0,0.0,5.0
A2,2025-10-14 09:30:00+00:00,2025-10-14 09:32:00+00:00,0.0,0.0,5.0
A2,2025-10-14 09:32:00+00:00,2025-10-14 09:34:00+00:00,0.0,0.0,5.0
A2,2025-10-14 09:34:00+00:00,2025-10-14 09:36:00+00:00,0.0,0.0,5.0
A2,2025-10-14 09:36:00+00:00,2025-10-14 09:38:00+00:00,0.0,0.0,5.0
A2,2025-10-14 09:38:00+00:00,2025-10-14 09:40:00+00:00,0.0,0.0,5.0
A3,2025-10-14 07:00:00+00:00,2025-10-14 07:02:00+00:00,0.0,0.0,5.0
A3,2025-10-14 07:02:00+00:00,2025-10-14 07:04:00+00:00,0.0,0.0,5.0
A3,2025-10-14 07:04:00+00:00,2025-10-14 07:06:00+00:00,0.0,0.0,5.0
A3,2025-10-14 07:06:00+00:00,2025-10-14 07:08:00+00:00,0.0,0.0,5.0
A3,2025-10-14 07:08:00+00:00,2025-10-14 07:10:00+00:00,0.0,0.0,5.0
A3,2025-10-14 07:10:00+00:00,2025-10-14 07:12:00+00:00,0.0,0.0,5.0
A3,2025-10-14 07:12:00+00:00,2025-10-14 07:14:00+00:00,0.0,0.0,5.0
A3,2025-10-14 07:14:00+00:00,2025-10-14 07:16:00+00:00,0.0032,0.016,5.0
A3,2025-10-14 07:16:00+00:00,2025-10-14 07:18:00+00:00,0.0108,0.032,5.0
A3,2025-10-14 07:18:00+00:00,2025-10-14 07:20:00+00:00,0.0276,0.081,5.0
A3,2025-10-14 07:20:00+00:00,2025-10-14 07:22:00+00:00,0.03900000000000001,0.074,5.0
A3,2025-10-14 07:22:00+00:00,2025-10-14 07:24:00+00:00,0.047,0.069,5.0
A3,2025-10-14 07:24:00+00:00,2025-10-14 07:26:00+00:00,0.048,0.062,5.0
A3,2025-10-14 07:26:00+00:00,2025-10-14 07:28:00+00:00,0.0458,0.056,5.0
A3,2025-10-14 07:28:00+00:00,2025-10-14 07:30:00+00:00,0.0364,0.056,5.0
A3,2025-10-14 07:30:00+00:00,2025-10-14 07:32:00+00:00,0.032,0.049,5.0
A3,2025-10-14 07:32:00+00:00,2025-10-14 07:34:00+00:00,0.024799999999999996,0.031,5.0
A3,2025-10-14 07:34:00+00:00,2025-10-14 07:36:00+00:00,0.0176,0.038,5.0
A3,2025-10-14 07:36:00+00:00,2025-10-14 07:38:00+00:00,0.014199999999999999,0.02,5.0
A3,2025-10-14 07:38:00+00:00,2025-10-14 07:40:00+00:00,0.008199999999999999,0.02,5.0
A3,2025-10-14 07:40:00+00:00,2025-10-14 07:42:00+00:00,0.0066,0.02,5.0
A3,2025-10-14 07:42:00+00:00,2025-10-14 07:44:00+00:00,0.0052,0.014,5.0
A3,2025-10-14 07:44:00+00:00,2025-10-14 07:46:00+00:00,0.0022,0.007,5.0
A3,2025-10-14 07:46:00+00:00,2025-10-14 07:48:00+00:00,0.0007999999999999999,0.003,5.0
A3,2025-10-14 07:48:00+00:00,2025-10-14 07:50:00+00:00,0.00019999999999999996,0.001,5.0
A3,2025-10-14 07:50:00+00:00,2025-10-14 07:52:00+00:00,0.0,0.0,5.0
A3,2025-10-14 07:52:00+00:00,2025-10-14 07:54:00+00:00,0.0004,0.002,5.0
A3,2025-10-14 07:54:00+00:00,2025-10-14 07:56:00+00:00,0.0032,0.013000000000000001,5.0
A3,2025-10-14 07:56:00+00:00,2025-10-14 07:58:00+00:00,0.007,0.019,5.0
A3,2025-10-14 07:58:00+00:00,2025-10-14 08:00:00+00:00,0.016,0.043000000000000003,5.0
A3,2025-10-14 08:00:00+00:00,2025-10-14 08:02:00+00:00,0.034199999999999994,0.095,5.0
A3,2025-10-14 08:02:00+00:00,2025-10-14 08:04:00+00:00,0.06,0.153,5.0
A3,2025-10-14 08:04:00+00:00,2025-10-14 08:06:00+00:00,0.07519999999999999,0.139,5.0
A3,2025-10-14 08:06:00+00:00,2025-10-14 08:08:00+00:00,0.0838,0.121,5.0
A3,2025-10-14 08:08:00+00:00,2025-10-14 08:10:00+00:00,0.083,0.128,5.0
A3,2025-10-14 08:10:00+00:00,2025-10-14 08:12:00+00:00,0.0742,0.127,5.0
A3,2025-10-14 08:12:00+00:00,2025-10-14 08:14:00+00:00,0.0582,0.082,5.0
A3,2025-10-14 08:14:00+00:00,2025-10-14 08:16:00+00:00,0.045,0.07200000000000001,5.0
A3,2025-10-14 08:16:00+00:00,2025-10-14 08:18:00+00:00,0.035,0.052000000000000005,5.0
A3,2025-10-14 08:18:00+00:00,2025-10-14 08:20:00+00:00,0.027200000000000002,0.035,5.0
A3,2025-10-14 08:20:00+00:00,2025-10-14 08:22:00+00:00,0.0232,0.032,5.0
A3,2025-10-14 08:22:00+00:00,2025-10-14 08:24:00+00:00,0.0188,0.026000000000000002,5.0
A3,2025-10-14 08:24:00+00:00,2025-10-14 08:26:00+00:00,0.015799999999999998,0.019,5.0
A3,2025-10-14 08:26:00+00:00,2025-10-14 08:28:00+00:00,0.0124,0.019,5.0
A3,2025-10-14 08:28:00+00:00,2025-10-14 08:30:00+00:00,0.010600000000000002,0.016,5.0
A3,2025-10-14 08:30:00+00:00,2025-10-14 08:32:00+00:00,0.0086,0.013000000000000001,5.0
A3,2025-10-14 08:32:00+00:00,2025-10-14 08:34:00+00:00,0.007,0.016,5.0
A3,2025-10-14 08:34:00+00:00,2025-10-14 08:36:00+00:00,0.0104,0.022,5.0
A3,2025-10-14 08:36:00+00:00,2025-10-14 08:38:00+00:00,0.020800000000000006,0.051000000000000004,5.0
A3,2025-10-14 08:38:00+00:00,2025-10-14 08:40:00+00:00,0.0408,0.1,5.0
A3,2025-10-14 08:40:00+00:00,2025-10-14 08:42:00+00:00,0.06359999999999999,0.124,5.0
A3,2025-10-14 08:42:00+00:00,2025-10-14 08:44:00+00:00,0.0886,0.167,5.0
A3,2025-10-14 08:44:00+00:00,2025-10-14 08:46:00+00:00,0.1058,0.153,5.0
A3,2025-10-14 08:46:00+00:00,2025-10-14 08:48:00+00:00,0.1118,0.14200000000000002,5.0
A3,2025-10-14 08:48:00+00:00,2025-10-14 08:50:00+00:00,0.11140000000000003,0.136,5.0
A3,2025-10-14 08:50:00+00:00,2025-10-14 08:52:00+00:00,0.1018,0.13,5.0
A3,2025-10-14 08:52:00+00:00,2025-10-14 08:54:00+00:00,0.08439999999999999,0.116,5.0
A3,2025-10-14 08:54:00+00:00,2025-10-14 08:56:00+00:00,0.071,0.10400000000000001,5.0
A3,2025-10-14 08:56:00+00:00,2025-10-14 08:58:00+00:00,0.055,0.088,5.0
A3,2025-10-14 08:58:00+00:00,2025-10-14 09:00:00+00:00,0.041400000000000006,0.085,5.0
A3,2025-10-14 09:00:00+00:00,2025-10-14 09:02:00+00:00,0.0302,0.055,5.0
A3,2025-10-14 09:02:00+00:00,2025-10-14 09:04:00+00:00,0.022,0.041,5.0
A3,2025-10-14 09:04:00+00:00,2025-10-14 09:06:00+00:00,0.015200000000000003,0.039,5.0
A3,2025-10-14 09:06:00+00:00,2025-10-14 09:08:00+00:00,0.011,0.026000000000000002,5.0
A3,2025-10-14 09:08:00+00:00,2025-10-14 09:10:00+00:00,0.0056,0.013000000000000001,5.0
A3,2025-10-14 09:10:00+00:00,2025-10-14 09:12:00+00:00,0.0024,0.005,5.0
A3,2025-10-14 09:12:00+00:00,2025-10-14 09:14:00+00:00,0.002,0.005,5.0
A3,2025-10-14 09:14:00+00:00,2025-10-14 09:16:00+00:00,0.0018,0.004,5.0
A3,2025-10-14 09:16:00+00:00,2025-10-14 09:18:00+00:00,0.0014000000000000002,0.003,5.0
A3,2025-10-14 09:18:00+00:00,2025-10-14 09:20:00+00:00,0.001,0.002,5.0
A3,2025-10-14 09:20:00+00:00,2025-10-14 09:22:00+00:00,0.0006,0.001,5.0
A3,2025-10-14 09:22:00+00:00,2025-10-14 09:24:00+00:00,0.0003999999999999999,0.001,5.0
A3,2025-10-14 09:24:00+00:00,2025-10-14 09:26:00+00:00,0.00020000000000000006,0.001,5.0
A3,2025-10-14 09:26:00+00:00,2025-10-14 09:28:00+00:00,0.00020000000000000006,0.001,5.0
A3,2025-10-14 09:28:00+00:00,2025-10-14 09:30:00+00:00,0.00020000000000000006,0.001,5.0
A3,2025-10-14 09:30:00+00:00,2025-10-14 09:32:00+00:00,0.00019999999999999996,0.001,5.0
A3,2025-10-14 09:32:00+00:00,2025-10-14 09:34:00+00:00,0.0,0.0,5.0
A3,2025-10-14 09:34:00+00:00,2025-10-14 09:36:00+00:00,0.0,0.0,5.0
A3,2025-10-14 09:36:00+00:00,2025-10-14 09:38:00+00:00,0.0,0.0,5.0
A3,2025-10-14 09:38:00+00:00,2025-10-14 09:40:00+00:00,0.0,0.0,5.0
B1,2025-10-14 07:00:00+00:00,2025-10-14 07:02:00+00:00,0.0,0.0,5.0
B1,2025-10-14 07:02:00+00:00,2025-10-14 07:04:00+00:00,0.0,0.0,5.0
B1,2025-10-14 07:04:00+00:00,2025-10-14 07:06:00+00:00,0.0,0.0,5.0
B1,2025-10-14 07:06:00+00:00,2025-10-14 07:08:00+00:00,0.0,0.0,5.0
B1,2025-10-14 07:08:00+00:00,2025-10-14 07:10:00+00:00,0.0,0.0,5.0
B1,2025-10-14 07:10:00+00:00,2025-10-14 07:12:00+00:00,0.0,0.0,5.0
B1,2025-10-14 07:12:00+00:00,2025-10-14 07:14:00+00:00,0.0,0.0,5.0
B1,2025-10-14 07:14:00+00:00,2025-10-14 07:16:00+00:00,0.0,0.0,5.0
B1,2025-10-14 07:16:00+00:00,2025-10-14 07:18:00+00:00,0.0,0.0,5.0
B1,2025-10-14 07:18:00+00:00,2025-10-14 07:20:00+00:00,0.0,0.0,5.0
B1,2025-10-14 07:20:00+00:00,2025-10-14 07:22:00+00:00,0.0,0.0,5.0
B1,2025-10-14 07:22:00+00:00,2025-10-14 07:24:00+00:00,0.0046,0.022,5.0
B1,2025-10-14 07:24:00+00:00,2025-10-14 07:26:00+00:00,0.01,0.023,5.0
B1,2025-10-14 07:26:00+00:00,2025-10-14 07:28:00+00:00,0.019600000000000003,0.047,5.0
B1,2025-10-14 07:28:00+00:00,2025-10-14 07:30:00+00:00,0.031599999999999996,0.059000000000000004,5.0
B1,2025-10-14 07:30:00+00:00,2025-10-14 07:32:00+00:00,0.0392,0.053,5.0
B1,2025-10-14 07:32:00+00:00,2025-10-14 07:34:00+00:00,0.048600000000000004,0.056,5.0
B1,2025-10-14 07:34:00+00:00,2025-10-14 07:36:00+00:00,0.0528,0.088,5.0
B1,2025-10-14 07:36:00+00:00,2025-10-14 07:38:00+00:00,0.052599999999999994,0.113,5.0
B1,2025-10-14 07:38:00+00:00,2025-10-14 07:40:00+00:00,0.05539999999999999,0.134,5.0
B1,2025-10-14 07:40:00+00:00,2025-10-14 07:42:00+00:00,0.052,0.151,5.0
B1,2025-10-14 07:42:00+00:00,2025-10-14 07:44:00+00:00,0.04439999999999999,0.133,5.0
B1,2025-10-14 07:44:00+00:00,2025-10-14 07:46:00+00:00,0.04139999999999999,0.133,5.0
B1,2025-10-14 07:46:00+00:00,2025-10-14 07:48:00+00:00,0.036599999999999994,0.115,5.0
B1,2025-10-14 07:48:00+00:00,2025-10-14 07:50:00+00:00,0.030199999999999994,0.10300000000000001,5.0
B1,2025-10-14 07:50:00+00:00,2025-10-14 07:52:00+00:00,0.025399999999999995,0.08700000000000001,5.0
B1,2025-10-14 07:52:00+00:00,2025-10-14 07:54:00+00:00,0.019199999999999995,0.065,5.0
B1,2025-10-14 07:54:00+00:00,2025-10-14 07:56:00+00:00,0.016799999999999995,0.059000000000000004,5.0
B1,2025-10-14 07:56:00+00:00,2025-10-14 07:58:00+00:00,0.013799999999999996,0.055,5.0
B1,2025-10-14 07:58:00+00:00,2025-10-14 08:00:00+00:00,0.010199999999999997,0.044,5.0
B1,2025-10-14 08:00:00+00:00,2025-10-14 08:02:00+00:00,0.009199999999999998,0.039,5.0
