segment_id,t_start,t_end,density_mean,density_peak,n_bins
A1,2025-10-15 07:00:00+00:00,2025-10-15 07:02:00+00:00,0.1070,0.3530,5.0000
A1,2025-10-15 07:02:00+00:00,2025-10-15 07:04:00+00:00,0.1472,0.2810,5.0000
A1,2025-10-15 07:04:00+00:00,2025-10-15 07:06:00+00:00,0.0916,0.1870,5.0000
A1,2025-10-15 07:06:00+00:00,2025-10-15 07:08:00+00:00,0.0252,0.0780,5.0000
A1,2025-10-15 07:08:00+00:00,2025-10-15 07:10:00+00:00,0.0028,0.0130,5.0000
A1,2025-10-15 07:10:00+00:00,2025-10-15 07:12:00+00:00,0.0000,0.0000,5.0000
A1,2025-10-15 07:12:00+00:00,2025-10-15 07:14:00+00:00,0.0000,0.0000,5.0000
A1,2025-10-15 07:14:00+00:00,2025-10-15 07:16:00+00:00,0.0000,0.0000,5.0000
A1,2025-10-15 07:16:00+00:00,2025-10-15 07:18:00+00:00,0.0000,0.0000,5.0000
A1,2025-10-15 07:18:00+00:00,2025-10-15 07:20:00+00:00,0.0000,0.0000,5.0000
A1,2025-10-15 07:20:00+00:00,2025-10-15 07:22:00+00:00,0.1900,0.7490,5.0000
A1,2025-10-15 07:22:00+00:00,2025-10-15 07:24:00+00:00,0.2458,0.5630,5.0000
A1,2025-10-15 07:24:00+00:00,2025-10-15 07:26:00+00:00,0.1996,0.4740,5.0000
A1,2025-10-15 07:26:00+00:00,2025-10-15 07:28:00+00:00,0.0664,0.1480,5.0000
A1,2025-10-15 07:28:00+00:00,2025-10-15 07:30:00+00:00,0.0182,0.0490,5.0000
A1,2025-10-15 07:30:00+00:00,2025-10-15 07:32:00+00:00,0.0034,0.0170,5.0000
A1,2025-10-15 07:32:00+00:00,2025-10-15 07:34:00+00:00,0.0000,0.0000,5.0000
A1,2025-10-15 07:34:00+00:00,2025-10-15 07:36:00+00:00,0.0000,0.0000,5.0000
A1,2025-10-15 07:36:00+00:00,2025-10-15 07:38:00+00:00,0.0004,0.0020,5.0000
A1,2025-10-15 07:38:00+00:00,2025-10-15 07:40:00+00:00,0.0004,0.0010,5.0000
A1,2025-10-15 07:40:00+00:00,2025-10-15 07:42:00+00:00,0.1934,0.7490,5.0000
A1,2025-10-15 07:42:00+00:00,2025-10-15 07:44:00+00:00,0.3636,0.7550,5.0000
A1,2025-10-15 07:44:00+00:00,2025-10-15 07:46:00+00:00,0.2862,0.5470,5.0000
A1,2025-10-15 07:46:00+00:00,2025-10-15 07:48:00+00:00,0.1184,0.3360,5.0000
A1,2025-10-15 07:48:00+00:00,2025-10-15 07:50:00+00:00,0.0210,0.0720,5.0000
A1,2025-10-15 07:50:00+00:00,2025-10-15 07:52:00+00:00,0.0022,0.0070,5.0000
A1,2025-10-15 07:52:00+00:00,2025-10-15 07:54:00+00:00,0.0002,0.0010,5.0000
A1,2025-10-15 07:54:00+00:00,2025-10-15 07:56:00+00:00,0.0000,0.0000,5.0000
A1,2025-10-15 07:56:00+00:00,2025-10-15 07:58:00+00:00,0.0000,0.0000,5.0000
A1,2025-10-15 07:58:00+00:00,2025-10-15 08:00:00+00:00,0.0000,0.0000,5.0000
A1,2025-10-15 08:00:00+00:00,2025-10-15 08:02:00+00:00,0.0000,0.0000,5.0000
A1,2025-10-15 08:02:00+00:00,2025-10-15 08:04:00+00:00,0.0000,0.0000,5.0000
A1,2025-10-15 08:04:00+00:00,2025-10-15 08:06:00+00:00,0.0000,0.0000,5.0000
A1,2025-10-15 08:06:00+00:00,2025-10-15 08:08:00+00:00,0.0000,0.0000,5.0000
A1,2025-10-15 08:08:00+00:00,2025-10-15 08:10:00+00:00,0.0000,0.0000,5.0000
A1,2025-10-15 08:10:00+00:00,2025-10-15 08:12:00+00:00,0.0000,0.0000,5.0000
A1,2025-10-15 08:12:00+00:00,2025-10-15 08:14:00+00:00,0.0000,0.0000,5.0000
A1,2025-10-15 08:14:00+00:00,2025-10-15 08:16:00+00:00,0.0000,0.0000,5.0000
A1,2025-10-15 08:16:00+00:00,2025-10-15 08:18:00+00:00,0.0000,0.0000,5.0000
A1,2025-10-15 08:18:00+00:00,2025-10-15 08:20:00+00:00,0.0000,0.0000,5.0000
A1,2025-10-15 08:20:00+00:00,2025-10-15 08:22:00+00:00,0.0000,0.0000,5.0000
A1,2025-10-15 08:22:00+00:00,2025-10-15 08:24:00+00:00,0.0000,0.0000,5.0000
A1,2025-10-15 08:24:00+00:00,2025-10-15 08:26:00+00:00,0.0000,0.0000,5.0000
A1,2025-10-15 08:26:00+00:00,2025-10-15 08:28:00+00:00,0.0000,0.0000,5.0000
A1,2025-10-15 08:28:00+00:00,2025-10-15 08:30:00+00:00,0.0000,0.0000,5.0000
A1,2025-10-15 08:30:00+00:00,2025-10-15 08:32:00+00:00,0.0000,0.0000,5.0000
A1,2025-10-15 08:32:00+00:00,2025-10-15 08:34:00+00:00,0.0000,0.0000,5.0000
A1,2025-10-15 08:34:00+00:00,2025-10-15 08:36:00+00:00,0.0000,0.0000,5.0000
A1,2025-10-15 08:36:00+00:00,2025-10-15 08:38:00+00:00,0.0000,0.0000,5.0000
A1,2025-10-15 08:38:00+00:00,2025-10-15 08:40:00+00:00,0.0000,0.0000,5.0000
A1,2025-10-15 08:40:00+00:00,2025-10-15 08:42:00+00:00,0.0000,0.0000,5.0000
A1,2025-10-15 08:42:00+00:00,2025-10-15 08:44:00+00:00,0.0000,0.0000,5.0000
A1,2025-10-15 08:44:00+00:00,2025-10-15 08:46:00+00:00,0.0000,0.0000,5.0000
A1,2025-10-15 08:46:00+00:00,2025-10-15 08:48:00+00:00,0.0000,0.0000,5.0000
A1,2025-10-15 08:48:00+00:00,2025-10-15 08:50:00+00:00,0.0000,0.0000,5.0000
A1,2025-10-15 08:50:00+00:00,2025-10-15 08:52:00+00:00,0.0000,0.0000,5.0000
A1,2025-10-15 08:52:00+00:00,2025-10-15 08:54:00+00:00,0.0000,0.0000,5.0000
A1,2025-10-15 08:54:00+00:00,2025-10-15 08:56:00+00:00,0.0000,0.0000,5.0000
A1,2025-10-15 08:56:00+00:00,2025-10-15 08:58:00+00:00,0.0000,0.0000,5.0000
A1,2025-10-15 08:58:00+00:00,2025-10-15 09:00:00+00:00,0.0000,0.0000,5.0000
A1,2025-10-15 09:00:00+00:00,2025-10-15 09:02:00+00:00,0.0000,0.0000,5.0000
A1,2025-10-15 09:02:00+00:00,2025-10-15 09:04:00+00:00,0.0000,0.0000,5.0000
A1,2025-10-15 09:04:00+00:00,2025-10-15 09:06:00+00:00,0.0000,0.0000,5.0000
A1,2025-10-15 09:06:00+00:00,2025-10-15 09:08:00+00:00,0.0000,0.0000,5.0000
A1,2025-10-15 09:08:00+00:00,2025-10-15 09:10:00+00:00,0.0000,0.0000,5.0000
A1,2025-10-15 09:10:00+00:00,2025-10-15 09:12:00+00:00,0.0000,0.0000,5.0000
A1,2025-10-15 09:12:00+00:00,2025-10-15 09:14:00+00:00,0.0000,0.0000,5.0000
A1,2025-10-15 09:14:00+00:00,2025-10-15 09:16:00+00:00,0.0000,0.0000,5.0000
A1,2025-10-15 09:16:00+00:00,2025-10-15 09:18:00+00:00,0.0000,0.0000,5.0000
A1,2025-10-15 09:18:00+00:00,2025-10-15 09:20:00+00:00,0.0000,0.0000,5.0000
A1,2025-10-15 09:20:00+00:00,2025-10-15 09:22:00+00:00,0.0000,0.0000,5.0000
A1,2025-10-15 09:22:00+00:00,2025-10-15 09:24:00+00:00,0.0000,0.0000,5.0000
A1,2025-10-15 09:24:00+00:00,2025-10-15 09:26:00+00:00,0.0000,0.0000,5.0000
A1,2025-10-15 09:26:00+00:00,2025-10-15 09:28:00+00:00,0.0000,0.0000,5.0000
A1,2025-10-15 09:28:00+00:00,2025-10-15 09:30:00+00:00,0.0000,0.0000,5.0000
A1,2025-10-15 09:30:00+00:00,2025-10-15 09:32:00+00:00,0.0000,0.0000,5.0000
A1,2025-10-15 09:32:00+00:00,2025-10-15 09:34:00+00:00,0.0000,0.0000,5.0000
A1,2025-10-15 09:34:00+00:00,2025-10-15 09:36:00+00:00,0.0000,0.0000,5.0000
A1,2025-10-15 09:36:00+00:00,2025-10-15 09:38:00+00:00,0.0000,0.0000,5.0000
A1,2025-10-15 09:38:00+00:00,2025-10-15 09:40:00+00:00,0.0000,0.0000,5.0000
A2,2025-10-15 07:00:00+00:00,2025-10-15 07:02:00+00:00,0.0000,0.0000,5.0000
A2,2025-10-15 07:02:00+00:00,2025-10-15 07:04:00+00:00,0.0000,0.0000,5.0000
A2,2025-10-15 07:04:00+00:00,2025-10-15 07:06:00+00:00,0.0556,0.1860,5.0000
A2,2025-10-15 07:06:00+00:00,2025-10-15 07:08:00+00:00,0.1188,0.1910,5.0000
A2,2025-10-15 07:08:00+00:00,2025-10-15 07:10:00+00:00,0.1060,0.1560,5.0000
A2,2025-10-15 07:10:00+00:00,2025-10-15 07:12:00+00:00,0.0566,0.0970,5.0000
A2,2025-10-15 07:12:00+00:00,2025-10-15 07:14:00+00:00,0.0238,0.0510,5.0000
A2,2025-10-15 07:14:00+00:00,2025-10-15 07:16:00+00:00,0.0080,0.0220,5.0000
A2,2025-10-15 07:16:00+00:00,2025-10-15 07:18:00+00:00,0.0002,0.0010,5.0000
A2,2025-10-15 07:18:00+00:00,2025-10-15 07:20:00+00:00,0.0000,0.0000,5.0000
A2,2025-10-15 07:20:00+00:00,2025-10-15 07:22:00+00:00,0.0000,0.0000,5.0000
A2,2025-10-15 07:22:00+00:00,2025-10-15 07:24:00+00:00,0.0010,0.0050,5.0000
A2,2025-10-15 07:24:00+00:00,2025-10-15 07:26:00+00:00,0.0472,0.1730,5.0000
A2,2025-10-15 07:26:00+00:00,2025-10-15 07:28:00+00:00,0.1770,0.3680,5.0000
A2,2025-10-15 07:28:00+00:00,2025-10-15 07:30:00+00:00,0.2052,0.3280,5.0000
A2,2025-10-15 07:30:00+00:00,2025-10-15 07:32:00+00:00,0.1448,0.2570,5.0000
A2,2025-10-15 07:32:00+00:00,2025-10-15 07:34:00+00:00,0.0696,0.1200,5.0000
A2,2025-10-15 07:34:00+00:00,2025-10-15 07:36:00+00:00,0.0354,0.0560,5.0000
A2,2025-10-15 07:36:00+00:00,2025-10-15 07:38:00+00:00,0.0184,0.0460,5.0000
A2,2025-10-15 07:38:00+00:00,2025-10-15 07:40:00+00:00,0.0104,0.0250,5.0000
A2,2025-10-15 07:40:00+00:00,2025-10-15 07:42:00+00:00,0.0026,0.0080,5.0000
A2,2025-10-15 07:42:00+00:00,2025-10-15 07:44:00+00:00,0.0014,0.0060,5.0000
A2,2025-10-15 07:44:00+00:00,2025-10-15 07:46:00+00:00,0.0790,0.2690,5.0000
A2,2025-10-15 07:46:00+00:00,2025-10-15 07:48:00+00:00,0.2418,0.4690,5.0000
A2,2025-10-15 07:48:00+00:00,2025-10-15 07:50:00+00:00,0.2900,0.3920,5.0000
A2,2025-10-15 07:50:00+00:00,2025-10-15 07:52:00+00:00,0.2062,0.3260,5.0000
A2,2025-10-15 07:52:00+00:00,2025-10-15 07:54:00+00:00,0.1050,0.2150,5.0000
A2,2025-10-15 07:54:00+00:00,2025-10-15 07:56:00+00:00,0.0416,0.1100,5.0000
A2,2025-10-15 07:56:00+00:00,2025-10-15 07:58:00+00:00,0.0124,0.0370,5.0000
A2,2025-10-15 07:58:00+00:00,2025-10-15 08:00:00+00:00,0.0034,0.0070,5.0000
A2,2025-10-15 08:00:00+00:00,2025-10-15 08:02:00+00:00,0.0010,0.0020,5.0000
A2,2025-10-15 08:02:00+00:00,2025-10-15 08:04:00+00:00,0.0004,0.0010,5.0000
A2,2025-10-15 08:04:00+00:00,2025-10-15 08:06:00+00:00,0.0002,0.0010,5.0000
A2,2025-10-15 08:06:00+00:00,2025-10-15 08:08:00+00:00,0.0000,0.0000,5.0000
A2,2025-10-15 08:08:00+00:00,2025-10-15 08:10:00+00:00,0.0000,0.0000,5.0000
A2,2025-10-15 08:10:00+00:00,2025-10-15 08:12:00+00:00,0.0000,0.0000,5.0000
A2,2025-10-15 08:12:00+00:00,2025-10-15 08:14:00+00:00,0.0000,0.0000,5.0000
A2,2025-10-15 08:14:00+00:00,2025-10-15 08:16:00+00:00,0.0000,0.0000,5.0000
A2,2025-10-15 08:16:00+00:00,2025-10-15 08:18:00+00:00,0.0000,0.0000,5.0000
A2,2025-10-15 08:18:00+00:00,2025-10-15 08:20:00+00:00,0.0000,0.0000,5.0000
A2,2025-10-15 08:20:00+00:00,2025-10-15 08:22:00+00:00,0.0000,0.0000,5.0000
A2,2025-10-15 08:22:00+00:00,2025-10-15 08:24:00+00:00,0.0000,0.0000,5.0000
A2,2025-10-15 08:24:00+00:00,2025-10-15 08:26:00+00:00,0.0000,0.0000,5.0000
A2,2025-10-15 08:26:00+00:00,2025-10-15 08:28:00+00:00,0.0000,0.0000,5.0000
A2,2025-10-15 08:28:00+00:00,2025-10-15 08:30:00+00:00,0.0000,0.0000,5.0000
A2,2025-10-15 08:30:00+00:00,2025-10-15 08:32:00+00:00,0.0000,0.0000,5.0000
A2,2025-10-15 08:32:00+00:00,2025-10-15 08:34:00+00:00,0.0000,0.0000,5.0000
A2,2025-10-15 08:34:00+00:00,2025-10-15 08:36:00+00:00,0.0000,0.0000,5.0000
A2,2025-10-15 08:36:00+00:00,2025-10-15 08:38:00+00:00,0.0000,0.0000,5.0000
A2,2025-10-15 08:38:00+00:00,2025-10-15 08:40:00+00:00,0.0000,0.0000,5.0000
A2,2025-10-15 08:40:00+00:00,2025-10-15 08:42:00+00:00,0.0000,0.0000,5.0000
A2,2025-10-15 08:42:00+00:00,2025-10-15 08:44:00+00:00,0.0000,0.0000,5.0000
A2,2025-10-15 08:44:00+00:00,2025-10-15 08:46:00+00:00,0.0000,0.0000,5.0000
A2,2025-10-15 08:46:00+00:00,2025-10-15 08:48:00+00:00,0.0000,0.0000,5.0000
A2,2025-10-15 08:48:00+00:00,2025-10-15 08:50:00+00:00,0.0000,0.0000,5.0000
A2,2025-10-15 08:50:00+00:00,2025-10-15 08:52:00+00:00,0.0000,0.0000,5.0000
A2,2025-10-15 08:52:00+00:00,2025-10-15 08:54:00+00:00,0.0000,0.0000,5.0000
A2,2025-10-15 08:54:00+00:00,2025-10-15 08:56:00+00:00,0.0000,0.0000,5.0000
A2,2025-10-15 08:56:00+00:00,2025-10-15 08:58:00+00:00,0.0000,0.0000,5.0000
A2,2025-10-15 08:58:00+00:00,2025-10-15 09:00:00+00:00,0.0000,0.0000,5.0000
A2,2025-10-15 09:00:00+00:00,2025-10-15 09:02:00+00:00,0.0000,0.0000,5.0000
A2,2025-10-15 09:02:00+00:00,2025-10-15 09:04:00+00:00,0.0000,0.0000,5.0000
A2,2025-10-15 09:04:00+00:00,2025-10-15 09:06:00+00:00,0.0000,0.0000,5.0000
A2,2025-10-15 09:06:00+00:00,2025-10-15 09:08:00+00:00,0.0000,0.0000,5.0000
A2,2025-10-15 09:08:00+00:00,2025-10-15 09:10:00+00:00,0.0000,0.0000,5.0000
A2,2025-10-15 09:10:00+00:00,2025-10-15 09:12:00+00:00,0.0000,0.0000,5.0000
A2,2025-10-15 09:12:00+00:00,2025-10-15 09:14:00+00:00,0.0000,0.0000,5.0000
A2,2025-10-15 09:14:00+00:00,2025-10-15 09:16:00+00:00,0.0000,0.0000,5.0000
A2,2025-10-15 09:16:00+00:00,2025-10-15 09:18:00+00:00,0.0000,0.0000,5.0000
A2,2025-10-15 09:18:00+00:00,2025-10-15 09:20:00+00:00,0.0000,0.0000,5.0000
A2,2025-10-15 09:20:00+00:00,2025-10-15 09:22:00+00:00,0.0000,0.0000,5.0000
A2,2025-10-15 09:22:00+00:00,2025-10-15 09:24:00+00:00,0.0000,0.0000,5.0000
A2,2025-10-15 09:24:00+00:00,2025-10-15 09:26:00+00:00,0.0000,0.0000,5.0000
A2,2025-10-15 09:26:00+00:00,2025-10-15 09:28:00+00:00,0.0000,0.0000,5.0000
A2,2025-10-15 09:28:00+00:00,2025-10-15 09:30:00+00:00,0.0000,0.0000,5.0000
A2,2025-10-15 09:30:00+00:00,2025-10-15 09:32:00+00:00,0.0000,0.0000,5.0000
A2,2025-10-15 09:32:00+00:00,2025-10-15 09:34:00+00:00,0.0000,0.0000,5.0000
A2,2025-10-15 09:34:00+00:00,2025-10-15 09:36:00+00:00,0.0000,0.0000,5.0000
A2,2025-10-15 09:36:00+00:00,2025-10-15 09:38:00+00:00,0.0000,0.0000,5.0000
A2,2025-10-15 09:38:00+00:00,2025-10-15 09:40:00+00:00,0.0000,0.0000,5.0000
A3,2025-10-15 07:00:00+00:00,2025-10-15 07:02:00+00:00,0.0000,0.0000,5.0000
A3,2025-10-15 07:02:00+00:00,2025-10-15 07:04:00+00:00,0.0000,0.0000,5.0000
A3,2025-10-15 07:04:00+00:00,2025-10-15 07:06:00+00:00,0.0000,0.0000,5.0000
A3,2025-10-15 07:06:00+00:00,2025-10-15 07:08:00+00:00,0.0032,0.0160,5.0000
A3,2025-10-15 07:08:00+00:00,2025-10-15 07:10:00+00:00,0.0384,0.1130,5.0000
A3,2025-10-15 07:10:00+00:00,2025-10-15 07:12:00+00:00,0.0860,0.1340,5.0000
A3,2025-10-15 07:12:00+00:00,2025-10-15 07:14:00+00:00,0.0938,0.1150,5.0000
A3,2025-10-15 07:14:00+00:00,2025-10-15 07:16:00+00:00,0.0684,0.1050,5.0000
A3,2025-10-15 07:16:00+00:00,2025-10-15 07:18:00+00:00,0.0424,0.0640,5.0000
A3,2025-10-15 07:18:00+00:00,2025-10-15 07:20:00+00:00,0.0224,0.0370,5.0000
A3,2025-10-15 07:20:00+00:00,2025-10-15 07:22:00+00:00,0.0118,0.0340,5.0000
A3,2025-10-15 07:22:00+00:00,2025-10-15 07:24:00+00:00,0.0030,0.0100,5.0000
A3,2025-10-15 07:24:00+00:00,2025-10-15 07:26:00+00:00,0.0002,0.0010,5.0000
A3,2025-10-15 07:26:00+00:00,2025-10-15 07:28:00+00:00,0.0036,0.0150,5.0000
A3,2025-10-15 07:28:00+00:00,2025-10-15 07:30:00+00:00,0.0230,0.0620,5.0000
A3,2025-10-15 07:30:00+00:00,2025-10-15 07:32:00+00:00,0.0942,0.2480,5.0000
A3,2025-10-15 07:32:00+00:00,2025-10-15 07:34:00+00:00,0.1590,0.2600,5.0000
A3,2025-10-15 07:34:00+00:00,2025-10-15 07:36:00+00:00,0.1572,0.2270,5.0000
A3,2025-10-15 07:36:00+00:00,2025-10-15 07:38:00+00:00,0.1032,0.1540,5.0000
A3,2025-10-15 07:38:00+00:00,2025-10-15 07:40:00+00:00,0.0622,0.0870,5.0000
A3,2025-10-15 07:40:00+00:00,2025-10-15 07:42:00+00:00,0.0420,0.0580,5.0000
A3,2025-10-15 07:42:00+00:00,2025-10-15 07:44:00+00:00,0.0282,0.0350,5.0000
A3,2025-10-15 07:44:00+00:00,2025-10-15 07:46:00+00:00,0.0192,0.0290,5.0000
A3,2025-10-15 07:46:00+00:00,2025-10-15 07:48:00+00:00,0.0174,0.0290,5.0000
A3,2025-10-15 07:48:00+00:00,2025-10-15 07:50:00+00:00,0.0616,0.1510,5.0000
A3,2025-10-15 07:50:00+00:00,2025-10-15 07:52:00+00:00,0.1522,0.2910,5.0000
A3,2025-10-15 07:52:00+00:00,2025-10-15 07:54:00+00:00,0.2176,0.2890,5.0000
A3,2025-10-15 07:54:00+00:00,2025-10-15 07:56:00+00:00,0.2132,0.2610,5.0000
A3,2025-10-15 07:56:00+00:00,2025-10-15 07:58:00+00:00,0.1554,0.2200,5.0000
A3,2025-10-15 07:58:00+00:00,2025-10-15 08:00:00+00:00,0.0964,0.1730,5.0000
A3,2025-10-15 08:00:00+00:00,2025-10-15 08:02:00+00:00,0.0522,0.0960,5.0000
A3,2025-10-15 08:02:00+00:00,2025-10-15 08:04:00+00:00,0.0262,0.0590,5.0000
A3,2025-10-15 08:04:00+00:00,2025-10-15 08:06:00+00:00,0.0080,0.0150,5.0000
A3,2025-10-15 08:06:00+00:00,2025-10-15 08:08:00+00:00,0.0038,0.0090,5.0000
A3,2025-10-15 08:08:00+00:00,2025-10-15 08:10:00+00:00,0.0024,0.0050,5.0000
A3,2025-10-15 08:10:00+00:00,2025-10-15 08:12:00+00:00,0.0010,0.0020,5.0000
A3,2025-10-15 08:12:00+00:00,2025-10-15 08:14:00+00:00,0.0004,0.0020,5.0000
A3,2025-10-15 08:14:00+00:00,2025-10-15 08:16:00+00:00,0.0004,0.0010,5.0000
A3,2025-10-15 08:16:00+00:00,2025-10-15 08:18:00+00:00,0.0000,0.0000,5.0000
A3,2025-10-15 08:18:00+00:00,2025-10-15 08:20:00+00:00,0.0000,0.0000,5.0000
A3,2025-10-15 08:20:00+00:00,2025-10-15 08:22:00+00:00,0.0000,0.0000,5.0000
A3,2025-10-15 08:22:00+00:00,2025-10-15 08:24:00+00:00,0.0000,0.0000,5.0000
A3,2025-10-15 08:24:00+00:00,2025-10-15 08:26:00+00:00,0.0000,0.0000,5.0000
A3,2025-10-15 08:26:00+00:00,2025-10-15 08:28:00+00:00,0.0000,0.0000,5.0000
A3,2025-10-15 08:28:00+00:00,2025-10-15 08:30:00+00:00,0.0000,0.0000,5.0000
A3,2025-10-15 08:30:00+00:00,2025-10-15 08:32:00+00:00,0.0000,0.0000,5.0000
A3,2025-10-15 08:32:00+00:00,2025-10-15 08:34:00+00:00,0.0000,0.0000,5.0000
A3,2025-10-15 08:34:00+00:00,2025-10-15 08:36:00+00:00,0.0000,0.0000,5.0000
A3,2025-10-15 08:36:00+00:00,2025-10-15 08:38:00+00:00,0.0000,0.0000,5.0000
A3,2025-10-15 08:38:00+00:00,2025-10-15 08:40:00+00:00,0.0000,0.0000,5.0000
A3,2025-10-15 08:40:00+00:00,2025-10-15 08:42:00+00:00,0.0000,0.0000,5.0000
A3,2025-10-15 08:42:00+00:00,2025-10-15 08:44:00+00:00,0.0000,0.0000,5.0000
A3,2025-10-15 08:44:00+00:00,2025-10-15 08:46:00+00:00,0.0000,0.0000,5.0000
A3,2025-10-15 08:46:00+00:00,2025-10-15 08:48:00+00:00,0.0000,0.0000,5.0000
A3,2025-10-15 08:48:00+00:00,2025-10-15 08:50:00+00:00,0.0000,0.0000,5.0000
A3,2025-10-15 08:50:00+00:00,2025-10-15 08:52:00+00:00,0.0000,0.0000,5.0000
A3,2025-10-15 08:52:00+00:00,2025-10-15 08:54:00+00:00,0.0000,0.0000,5.0000
A3,2025-10-15 08:54:00+00:00,2025-10-15 08:56:00+00:00,0.0000,0.0000,5.0000
A3,2025-10-15 08:56:00+00:00,2025-10-15 08:58:00+00:00,0.0000,0.0000,5.0000
A3,2025-10-15 08:58:00+00:00,2025-10-15 09:00:00+00:00,0.0000,0.0000,5.0000
A3,2025-10-15 09:00:00+00:00,2025-10-15 09:02:00+00:00,0.0000,0.0000,5.0000
A3,2025-10-15 09:02:00+00:00,2025-10-15 09:04:00+00:00,0.0000,0.0000,5.0000
A3,2025-10-15 09:04:00+00:00,2025-10-15 09:06:00+00:00,0.0000,0.0000,5.0000
A3,2025-10-15 09:06:00+00:00,2025-10-15 09:08:00+00:00,0.0000,0.0000,5.0000
A3,2025-10-15 09:08:00+00:00,2025-10-15 09:10:00+00:00,0.0000,0.0000,5.0000
A3,2025-10-15 09:10:00+00:00,2025-10-15 09:12:00+00:00,0.0000,0.0000,5.0000
A3,2025-10-15 09:12:00+00:00,2025-10-15 09:14:00+00:00,0.0000,0.0000,5.0000
A3,2025-10-15 09:14:00+00:00,2025-10-15 09:16:00+00:00,0.0000,0.0000,5.0000
A3,2025-10-15 09:16:00+00:00,2025-10-15 09:18:00+00:00,0.0000,0.0000,5.0000
A3,2025-10-15 09:18:00+00:00,2025-10-15 09:20:00+00:00,0.0000,0.0000,5.0000
A3,2025-10-15 09:20:00+00:00,2025-10-15 09:22:00+00:00,0.0000,0.0000,5.0000
A3,2025-10-15 09:22:00+00:00,2025-10-15 09:24:00+00:00,0.0000,0.0000,5.0000
A3,2025-10-15 09:24:00+00:00,2025-10-15 09:26:00+00:00,0.0000,0.0000,5.0000
A3,2025-10-15 09:26:00+00:00,2025-10-15 09:28:00+00:00,0.0000,0.0000,5.0000
A3,2025-10-15 09:28:00+00:00,2025-10-15 09:30:00+00:00,0.0000,0.0000,5.0000
A3,2025-10-15 09:30:00+00:00,2025-10-15 09:32:00+00:00,0.0000,0.0000,5.0000
A3,2025-10-15 09:32:00+00:00,2025-10-15 09:34:00+00:00,0.0000,0.0000,5.0000
A3,2025-10-15 09:34:00+00:00,2025-10-15 09:36:00+00:00,0.0000,0.0000,5.0000
A3,2025-10-15 09:36:00+00:00,2025-10-15 09:38:00+00:00,0.0000,0.0000,5.0000
A3,2025-10-15 09:38:00+00:00,2025-10-15 09:40:00+00:00,0.0000,0.0000,5.0000
B1,2025-10-15 07:00:00+00:00,2025-10-15 07:02:00+00:00,0.0000,0.0000,5.0000
B1,2025-10-15 07:02:00+00:00,2025-10-15 07:04:00+00:00,0.0000,0.0000,5.0000
B1,2025-10-15 07:04:00+00:00,2025-10-15 07:06:00+00:00,0.0000,0.0000,5.0000
B1,2025-10-15 07:06:00+00:00,2025-10-15 07:08:00+00:00,0.0000,0.0000,5.0000
B1,2025-10-15 07:08:00+00:00,2025-10-15 07:10:00+00:00,0.0000,0.0000,5.0000
B1,2025-10-15 07:10:00+00:00,2025-10-15 07:12:00+00:00,0.0046,0.0220,5.0000
B1,2025-10-15 07:12:00+00:00,2025-10-15 07:14:00+00:00,0.0296,0.0690,5.0000
B1,2025-10-15 07:14:00+00:00,2025-10-15 07:16:00+00:00,0.0708,0.1010,5.0000
B1,2025-10-15 07:16:00+00:00,2025-10-15 07:18:00+00:00,0.1014,0.1440,5.0000
B1,2025-10-15 07:18:00+00:00,2025-10-15 07:20:00+00:00,0.1080,0.2470,5.0000
B1,2025-10-15 07:20:00+00:00,2025-10-15 07:22:00+00:00,0.0964,0.2840,5.0000
B1,2025-10-15 07:22:00+00:00,2025-10-15 07:24:00+00:00,0.0780,0.2480,5.0000
B1,2025-10-15 07:24:00+00:00,2025-10-15 07:26:00+00:00,0.0556,0.1900,5.0000
B1,2025-10-15 07:26:00+00:00,2025-10-15 07:28:00+00:00,0.0360,0.1240,5.0000
B1,2025-10-15 07:28:00+00:00,2025-10-15 07:30:00+00:00,0.0240,0.0990,5.0000
B1,2025-10-15 07:30:00+00:00,2025-10-15 07:32:00+00:00,0.0194,0.0730,5.0000
B1,2025-10-15 07:32:00+00:00,2025-10-15 07:34:00+00:00,0.0282,0.0570,5.0000
B1,2025-10-15 07:34:00+00:00,2025-10-15 07:36:00+00:00,0.0564,0.1120,5.0000
B1,2025-10-15 07:36:00+00:00,2025-10-15 07:38:00+00:00,0.1214,0.2160,5.0000
B1,2025-10-15 07:38:00+00:00,2025-10-15 07:40:00+00:00,0.1646,0.1930,5.0000
B1,2025-10-15 07:40:00+00:00,2025-10-15 07:42:00+00:00,0.1800,0.3880,5.0000
B1,2025-10-15 07:42:00+00:00,2025-10-15 07:44:00+00:00,0.1728,0.5260,5.0000
B1,2025-10-15 07:44:00+00:00,2025-10-15 07:46:00+00:00,0.1392,0.4730,5.0000
B1,2025-10-15 07:46:00+00:00,2025-10-15 07:48:00+00:00,0.0980,0.3280,5.0000
B1,2025-10-15 07:48:00+00:00,2025-10-15 07:50:00+00:00,0.0718,0.2350,5.0000
B1,2025-10-15 07:50:00+00:00,2025-10-15 07:52:00+00:00,0.0520,0.1660,5.0000
B1,2025-10-15 07:52:00+00:00,2025-10-15 07:54:00+00:00,0.0420,0.1300,5.0000
B1,2025-10-15 07:54:00+00:00,2025-10-15 07:56:00+00:00,0.0324,0.0980,5.0000
